"","site_name","date","year","month","day","doy","sea_ice_extent"
"88","ZACKENBERG",1988-04-09,"1988","04","09","100",105875
"89","ZACKENBERG",1988-04-10,"1988","04","10","101",105875
"90","ZACKENBERG",1988-04-11,"1988","04","11","102",105875
"91","ZACKENBERG",1988-04-12,"1988","04","12","103",105875
"92","ZACKENBERG",1988-04-13,"1988","04","13","104",105875
"93","ZACKENBERG",1988-04-14,"1988","04","14","105",105875
"94","ZACKENBERG",1988-04-15,"1988","04","15","106",105875
"95","ZACKENBERG",1988-04-16,"1988","04","16","107",105875
"96","ZACKENBERG",1988-04-17,"1988","04","17","108",105875
"97","ZACKENBERG",1988-04-18,"1988","04","18","109",105875
"98","ZACKENBERG",1988-04-19,"1988","04","19","110",105875
"99","ZACKENBERG",1988-04-20,"1988","04","20","111",105875
"100","ZACKENBERG",1988-04-21,"1988","04","21","112",105875
"101","ZACKENBERG",1988-04-22,"1988","04","22","113",105875
"102","ZACKENBERG",1988-04-23,"1988","04","23","114",105875
"103","ZACKENBERG",1988-04-24,"1988","04","24","115",105875
"104","ZACKENBERG",1988-04-25,"1988","04","25","116",105875
"105","ZACKENBERG",1988-04-26,"1988","04","26","117",105875
"106","ZACKENBERG",1988-04-27,"1988","04","27","118",105875
"107","ZACKENBERG",1988-04-28,"1988","04","28","119",105875
"108","ZACKENBERG",1988-04-29,"1988","04","29","120",105875
"109","ZACKENBERG",1988-04-30,"1988","04","30","121",105875
"110","ZACKENBERG",1988-05-01,"1988","05","01","122",105875
"111","ZACKENBERG",1988-05-02,"1988","05","02","123",105875
"112","ZACKENBERG",1988-05-03,"1988","05","03","124",105875
"113","ZACKENBERG",1988-05-04,"1988","05","04","125",105875
"114","ZACKENBERG",1988-05-05,"1988","05","05","126",105875
"115","ZACKENBERG",1988-05-06,"1988","05","06","127",NA
"116","ZACKENBERG",1988-05-07,"1988","05","07","128",NA
"117","ZACKENBERG",1988-05-08,"1988","05","08","129",NA
"118","ZACKENBERG",1988-05-09,"1988","05","09","130",NA
"119","ZACKENBERG",1988-05-10,"1988","05","10","131",105875
"120","ZACKENBERG",1988-05-11,"1988","05","11","132",105875
"121","ZACKENBERG",1988-05-12,"1988","05","12","133",105875
"122","ZACKENBERG",1988-05-13,"1988","05","13","134",105875
"123","ZACKENBERG",1988-05-14,"1988","05","14","135",105875
"124","ZACKENBERG",1988-05-15,"1988","05","15","136",105875
"125","ZACKENBERG",1988-05-16,"1988","05","16","137",105875
"126","ZACKENBERG",1988-05-17,"1988","05","17","138",105875
"127","ZACKENBERG",1988-05-18,"1988","05","18","139",105875
"128","ZACKENBERG",1988-05-19,"1988","05","19","140",105875
"129","ZACKENBERG",1988-05-20,"1988","05","20","141",105875
"130","ZACKENBERG",1988-05-21,"1988","05","21","142",105875
"131","ZACKENBERG",1988-05-22,"1988","05","22","143",105875
"132","ZACKENBERG",1988-05-23,"1988","05","23","144",105875
"133","ZACKENBERG",1988-05-24,"1988","05","24","145",105875
"134","ZACKENBERG",1988-05-25,"1988","05","25","146",105875
"135","ZACKENBERG",1988-05-26,"1988","05","26","147",105875
"136","ZACKENBERG",1988-05-27,"1988","05","27","148",105875
"137","ZACKENBERG",1988-05-28,"1988","05","28","149",105875
"138","ZACKENBERG",1988-05-29,"1988","05","29","150",105875
"139","ZACKENBERG",1988-05-30,"1988","05","30","151",105875
"140","ZACKENBERG",1988-05-31,"1988","05","31","152",105875
"141","ZACKENBERG",1988-06-01,"1988","06","01","153",105875
"142","ZACKENBERG",1988-06-02,"1988","06","02","154",105233
"143","ZACKENBERG",1988-06-03,"1988","06","03","155",105875
"144","ZACKENBERG",1988-06-04,"1988","06","04","156",105875
"145","ZACKENBERG",1988-06-05,"1988","06","05","157",105875
"146","ZACKENBERG",1988-06-06,"1988","06","06","158",105875
"147","ZACKENBERG",1988-06-07,"1988","06","07","159",105244
"148","ZACKENBERG",1988-06-08,"1988","06","08","160",105244
"149","ZACKENBERG",1988-06-09,"1988","06","09","161",104613
"150","ZACKENBERG",1988-06-10,"1988","06","10","162",105244
"151","ZACKENBERG",1988-06-11,"1988","06","11","163",105875
"152","ZACKENBERG",1988-06-12,"1988","06","12","164",105233
"153","ZACKENBERG",1988-06-13,"1988","06","13","165",103950
"154","ZACKENBERG",1988-06-14,"1988","06","14","166",105233
"155","ZACKENBERG",1988-06-15,"1988","06","15","167",103950
"156","ZACKENBERG",1988-06-16,"1988","06","16","168",104591
"157","ZACKENBERG",1988-06-17,"1988","06","17","169",104591
"158","ZACKENBERG",1988-06-18,"1988","06","18","170",104591
"159","ZACKENBERG",1988-06-19,"1988","06","19","171",103307
"160","ZACKENBERG",1988-06-20,"1988","06","20","172",103307
"161","ZACKENBERG",1988-06-21,"1988","06","21","173",103307
"162","ZACKENBERG",1988-06-22,"1988","06","22","174",100739
"163","ZACKENBERG",1988-06-23,"1988","06","23","175",100739
"164","ZACKENBERG",1988-06-24,"1988","06","24","176",99458
"165","ZACKENBERG",1988-06-25,"1988","06","25","177",100098
"166","ZACKENBERG",1988-06-26,"1988","06","26","178",100098
"167","ZACKENBERG",1988-06-27,"1988","06","27","179",98816
"168","ZACKENBERG",1988-06-28,"1988","06","28","180",98176
"169","ZACKENBERG",1988-06-29,"1988","06","29","181",96894
"170","ZACKENBERG",1988-06-30,"1988","06","30","182",96894
"171","ZACKENBERG",1988-07-01,"1988","07","01","183",95630
"172","ZACKENBERG",1988-07-02,"1988","07","02","184",93077
"173","ZACKENBERG",1988-07-03,"1988","07","03","185",92442
"174","ZACKENBERG",1988-07-04,"1988","07","04","186",91792
"175","ZACKENBERG",1988-07-05,"1988","07","05","187",89260
"176","ZACKENBERG",1988-07-06,"1988","07","06","188",83570
"177","ZACKENBERG",1988-07-07,"1988","07","07","189",82313
"178","ZACKENBERG",1988-07-08,"1988","07","08","190",81673
"179","ZACKENBERG",1988-07-09,"1988","07","09","191",86711
"180","ZACKENBERG",1988-07-10,"1988","07","10","192",91178
"181","ZACKENBERG",1988-07-11,"1988","07","11","193",91172
"182","ZACKENBERG",1988-07-12,"1988","07","12","194",87338
"183","ZACKENBERG",1988-07-13,"1988","07","13","195",82888
"184","ZACKENBERG",1988-07-14,"1988","07","14","196",85429
"185","ZACKENBERG",1988-07-15,"1988","07","15","197",87389
"186","ZACKENBERG",1988-07-16,"1988","07","16","198",76562
"187","ZACKENBERG",1988-07-17,"1988","07","17","199",81037
"188","ZACKENBERG",1988-07-18,"1988","07","18","200",77855
"189","ZACKENBERG",1988-07-19,"1988","07","19","201",86743
"190","ZACKENBERG",1988-07-20,"1988","07","20","202",85451
"191","ZACKENBERG",1988-07-21,"1988","07","21","203",79670
"192","ZACKENBERG",1988-07-22,"1988","07","22","204",73949
"193","ZACKENBERG",1988-07-23,"1988","07","23","205",66345
"194","ZACKENBERG",1988-07-24,"1988","07","24","206",66334
"195","ZACKENBERG",1988-07-25,"1988","07","25","207",59964
"196","ZACKENBERG",1988-07-26,"1988","07","26","208",52966
"197","ZACKENBERG",1988-07-27,"1988","07","27","209",49144
"198","ZACKENBERG",1988-07-28,"1988","07","28","210",38326
"199","ZACKENBERG",1988-07-29,"1988","07","29","211",39596
"200","ZACKENBERG",1988-07-30,"1988","07","30","212",33862
"201","ZACKENBERG",1988-07-31,"1988","07","31","213",30694
"202","ZACKENBERG",1988-08-01,"1988","08","01","214",30711
"203","ZACKENBERG",1988-08-02,"1988","08","02","215",31347
"204","ZACKENBERG",1988-08-03,"1988","08","03","216",33294
"205","ZACKENBERG",1988-08-04,"1988","08","04","217",26895
"206","ZACKENBERG",1988-08-05,"1988","08","05","218",30711
"207","ZACKENBERG",1988-08-06,"1988","08","06","219",35787
"208","ZACKENBERG",1988-08-07,"1988","08","07","220",30721
"209","ZACKENBERG",1988-08-08,"1988","08","08","221",32647
"210","ZACKENBERG",1988-08-09,"1988","08","09","222",32025
"211","ZACKENBERG",1988-08-10,"1988","08","10","223",33297
"212","ZACKENBERG",1988-08-11,"1988","08","11","224",34580
"213","ZACKENBERG",1988-08-12,"1988","08","12","225",34587
"214","ZACKENBERG",1988-08-13,"1988","08","13","226",33305
"215","ZACKENBERG",1988-08-14,"1988","08","14","227",39676
"216","ZACKENBERG",1988-08-15,"1988","08","15","228",43487
"217","ZACKENBERG",1988-08-16,"1988","08","16","229",49854
"218","ZACKENBERG",1988-08-17,"1988","08","17","230",40296
"219","ZACKENBERG",1988-08-18,"1988","08","18","231",42821
"220","ZACKENBERG",1988-08-19,"1988","08","19","232",37683
"221","ZACKENBERG",1988-08-20,"1988","08","20","233",38349
"222","ZACKENBERG",1988-08-21,"1988","08","21","234",30058
"223","ZACKENBERG",1988-08-22,"1988","08","22","235",30018
"224","ZACKENBERG",1988-08-23,"1988","08","23","236",28141
"225","ZACKENBERG",1988-08-24,"1988","08","24","237",40848
"226","ZACKENBERG",1988-08-25,"1988","08","25","238",17307
"227","ZACKENBERG",1988-08-26,"1988","08","26","239",21758
"228","ZACKENBERG",1988-08-27,"1988","08","27","240",26961
"229","ZACKENBERG",1988-08-28,"1988","08","28","241",22461
"230","ZACKENBERG",1988-08-29,"1988","08","29","242",NA
"231","ZACKENBERG",1988-08-30,"1988","08","30","243",20575
"232","ZACKENBERG",1988-08-31,"1988","08","31","244",NA
"233","ZACKENBERG",1988-09-01,"1988","09","01","245",18017
"234","ZACKENBERG",1988-09-02,"1988","09","02","246",25069
"235","ZACKENBERG",1988-09-03,"1988","09","03","247",13514
"236","ZACKENBERG",1988-09-04,"1988","09","04","248",44693
"237","ZACKENBERG",1988-09-05,"1988","09","05","249",56194
"238","ZACKENBERG",1988-09-06,"1988","09","06","250",33376
"239","ZACKENBERG",1988-09-07,"1988","09","07","251",29545
"240","ZACKENBERG",1988-09-08,"1988","09","08","252",30804
"241","ZACKENBERG",1988-09-09,"1988","09","09","253",29534
"242","ZACKENBERG",1988-09-10,"1988","09","10","254",33376
"243","ZACKENBERG",1988-09-11,"1988","09","11","255",36575
"244","ZACKENBERG",1988-09-12,"1988","09","12","256",42314
"245","ZACKENBERG",1988-09-13,"1988","09","13","257",43604
"246","ZACKENBERG",1988-09-14,"1988","09","14","258",41675
"247","ZACKENBERG",1988-09-15,"1988","09","15","259",47406
"248","ZACKENBERG",1988-09-16,"1988","09","16","260",58224
"249","ZACKENBERG",1988-09-17,"1988","09","17","261",59484
"250","ZACKENBERG",1988-09-18,"1988","09","18","262",70914
"251","ZACKENBERG",1988-09-19,"1988","09","19","263",72212
"252","ZACKENBERG",1988-09-20,"1988","09","20","264",78541
"253","ZACKENBERG",1988-09-21,"1988","09","21","265",80456
"254","ZACKENBERG",1988-09-22,"1988","09","22","266",70921
"255","ZACKENBERG",1988-09-23,"1988","09","23","267",NA
"256","ZACKENBERG",1988-09-24,"1988","09","24","268",71539
"257","ZACKENBERG",1988-09-25,"1988","09","25","269",69618
"258","ZACKENBERG",1988-09-26,"1988","09","26","270",71527
"259","ZACKENBERG",1988-09-27,"1988","09","27","271",76625
"260","ZACKENBERG",1988-09-28,"1988","09","28","272",79182
"261","ZACKENBERG",1988-09-29,"1988","09","29","273",79801
"262","ZACKENBERG",1988-09-30,"1988","09","30","274",82335
"263","ZACKENBERG",1988-10-01,"1988","10","01","275",80435
"264","ZACKENBERG",1988-10-02,"1988","10","02","276",74074
"265","ZACKENBERG",1988-10-03,"1988","10","03","277",72166
"266","ZACKENBERG",1988-10-04,"1988","10","04","278",74079
"267","ZACKENBERG",1988-10-05,"1988","10","05","279",76624
"268","ZACKENBERG",1988-10-06,"1988","10","06","280",78529
"269","ZACKENBERG",1988-10-07,"1988","10","07","281",79149
"270","ZACKENBERG",1988-10-08,"1988","10","08","282",81084
"271","ZACKENBERG",1988-10-09,"1988","10","09","283",84911
"272","ZACKENBERG",1988-10-10,"1988","10","10","284",88726
"273","ZACKENBERG",1988-10-11,"1988","10","11","285",90620
"274","ZACKENBERG",1988-10-12,"1988","10","12","286",88712
"275","ZACKENBERG",1988-10-13,"1988","10","13","287",91885
"276","ZACKENBERG",1988-10-14,"1988","10","14","288",91881
"277","ZACKENBERG",1988-10-15,"1988","10","15","289",91876
"278","ZACKENBERG",1988-10-16,"1988","10","16","290",82348
"279","ZACKENBERG",1988-10-17,"1988","10","17","291",89978
"280","ZACKENBERG",1988-10-18,"1988","10","18","292",87436
"281","ZACKENBERG",1988-10-19,"1988","10","19","293",87445
"282","ZACKENBERG",1988-10-20,"1988","10","20","294",92530
"283","ZACKENBERG",1988-10-21,"1988","10","21","295",95080
"284","ZACKENBERG",1988-10-22,"1988","10","22","296",100808
"285","ZACKENBERG",1988-10-23,"1988","10","23","297",101442
"286","ZACKENBERG",1988-10-24,"1988","10","24","298",103347
"287","ZACKENBERG",1988-10-25,"1988","10","25","299",104615
"288","ZACKENBERG",1988-10-26,"1988","10","26","300",103979
"289","ZACKENBERG",1988-10-27,"1988","10","27","301",104615
"290","ZACKENBERG",1988-10-28,"1988","10","28","302",105246
"291","ZACKENBERG",1988-10-29,"1988","10","29","303",104615
"292","ZACKENBERG",1988-10-30,"1988","10","30","304",105246
"293","ZACKENBERG",1988-10-31,"1988","10","31","305",105875
"294","ZACKENBERG",1988-11-01,"1988","11","01","306",105875
"295","ZACKENBERG",1988-11-02,"1988","11","02","307",105875
"296","ZACKENBERG",1988-11-03,"1988","11","03","308",105875
"297","ZACKENBERG",1988-11-04,"1988","11","04","309",105875
"298","ZACKENBERG",1988-11-05,"1988","11","05","310",105875
"299","ZACKENBERG",1988-11-06,"1988","11","06","311",105233
"300","ZACKENBERG",1988-11-07,"1988","11","07","312",105233
"301","ZACKENBERG",1988-11-08,"1988","11","08","313",104591
"302","ZACKENBERG",1988-11-09,"1988","11","09","314",103308
"303","ZACKENBERG",1988-11-10,"1988","11","10","315",103950
"304","ZACKENBERG",1988-11-11,"1988","11","11","316",102667
"305","ZACKENBERG",1988-11-12,"1988","11","12","317",103310
"306","ZACKENBERG",1988-11-13,"1988","11","13","318",104591
"307","ZACKENBERG",1988-11-14,"1988","11","14","319",105875
"308","ZACKENBERG",1988-11-15,"1988","11","15","320",105875
"309","ZACKENBERG",1988-11-16,"1988","11","16","321",105875
"310","ZACKENBERG",1988-11-17,"1988","11","17","322",105875
"311","ZACKENBERG",1988-11-18,"1988","11","18","323",105875
"312","ZACKENBERG",1988-11-19,"1988","11","19","324",105875
"313","ZACKENBERG",1988-11-20,"1988","11","20","325",105875
"314","ZACKENBERG",1988-11-21,"1988","11","21","326",105875
"315","ZACKENBERG",1988-11-22,"1988","11","22","327",105875
"316","ZACKENBERG",1988-11-23,"1988","11","23","328",105875
"317","ZACKENBERG",1988-11-24,"1988","11","24","329",105875
"318","ZACKENBERG",1988-11-25,"1988","11","25","330",105875
"319","ZACKENBERG",1988-11-26,"1988","11","26","331",105875
"320","ZACKENBERG",1988-11-27,"1988","11","27","332",105875
"321","ZACKENBERG",1988-11-28,"1988","11","28","333",105875
"322","ZACKENBERG",1988-11-29,"1988","11","29","334",105875
"323","ZACKENBERG",1988-11-30,"1988","11","30","335",105875
"324","ZACKENBERG",1988-12-01,"1988","12","01","336",105875
"325","ZACKENBERG",1988-12-02,"1988","12","02","337",105875
"326","ZACKENBERG",1988-12-03,"1988","12","03","338",105875
"327","ZACKENBERG",1988-12-04,"1988","12","04","339",105875
"328","ZACKENBERG",1988-12-05,"1988","12","05","340",105875
"329","ZACKENBERG",1988-12-06,"1988","12","06","341",105875
"330","ZACKENBERG",1988-12-07,"1988","12","07","342",105875
"331","ZACKENBERG",1988-12-08,"1988","12","08","343",105875
"332","ZACKENBERG",1988-12-09,"1988","12","09","344",105875
"333","ZACKENBERG",1988-12-10,"1988","12","10","345",105875
"334","ZACKENBERG",1988-12-11,"1988","12","11","346",105875
"335","ZACKENBERG",1988-12-12,"1988","12","12","347",105875
"336","ZACKENBERG",1988-12-13,"1988","12","13","348",105875
"337","ZACKENBERG",1988-12-14,"1988","12","14","349",105875
"338","ZACKENBERG",1988-12-15,"1988","12","15","350",105875
"339","ZACKENBERG",1988-12-16,"1988","12","16","351",105875
"340","ZACKENBERG",1988-12-17,"1988","12","17","352",105875
"341","ZACKENBERG",1988-12-18,"1988","12","18","353",105875
"342","ZACKENBERG",1988-12-19,"1988","12","19","354",105875
"343","ZACKENBERG",1988-12-20,"1988","12","20","355",105875
"344","ZACKENBERG",1988-12-21,"1988","12","21","356",105875
"345","ZACKENBERG",1988-12-22,"1988","12","22","357",105875
"346","ZACKENBERG",1988-12-23,"1988","12","23","358",105875
"347","ZACKENBERG",1988-12-24,"1988","12","24","359",105875
"348","ZACKENBERG",1988-12-25,"1988","12","25","360",NA
"349","ZACKENBERG",1988-12-26,"1988","12","26","361",NA
"350","ZACKENBERG",1988-12-27,"1988","12","27","362",NA
"351","ZACKENBERG",1988-12-28,"1988","12","28","363",105875
"352","ZACKENBERG",1988-12-29,"1988","12","29","364",105875
"353","ZACKENBERG",1988-12-30,"1988","12","30","365",105875
"354","ZACKENBERG",1988-12-31,"1988","12","31","366",105875
"355","ZACKENBERG",1989-01-01,"1989","01","01","001",105875
"356","ZACKENBERG",1989-01-02,"1989","01","02","002",105875
"357","ZACKENBERG",1989-01-03,"1989","01","03","003",105875
"358","ZACKENBERG",1989-01-04,"1989","01","04","004",105875
"359","ZACKENBERG",1989-01-05,"1989","01","05","005",105875
"360","ZACKENBERG",1989-01-06,"1989","01","06","006",105875
"361","ZACKENBERG",1989-01-07,"1989","01","07","007",105875
"362","ZACKENBERG",1989-01-08,"1989","01","08","008",105875
"363","ZACKENBERG",1989-01-09,"1989","01","09","009",105875
"364","ZACKENBERG",1989-01-10,"1989","01","10","010",105875
"365","ZACKENBERG",1989-01-11,"1989","01","11","011",105875
"366","ZACKENBERG",1989-01-12,"1989","01","12","012",105875
"367","ZACKENBERG",1989-01-13,"1989","01","13","013",105875
"368","ZACKENBERG",1989-01-14,"1989","01","14","014",NA
"369","ZACKENBERG",1989-01-15,"1989","01","15","015",105875
"370","ZACKENBERG",1989-01-16,"1989","01","16","016",105875
"371","ZACKENBERG",1989-01-17,"1989","01","17","017",105875
"372","ZACKENBERG",1989-01-18,"1989","01","18","018",105875
"373","ZACKENBERG",1989-01-19,"1989","01","19","019",105875
"374","ZACKENBERG",1989-01-20,"1989","01","20","020",105875
"375","ZACKENBERG",1989-01-21,"1989","01","21","021",105875
"376","ZACKENBERG",1989-01-22,"1989","01","22","022",105875
"377","ZACKENBERG",1989-01-23,"1989","01","23","023",105875
"378","ZACKENBERG",1989-01-24,"1989","01","24","024",105875
"379","ZACKENBERG",1989-01-25,"1989","01","25","025",105875
"380","ZACKENBERG",1989-01-26,"1989","01","26","026",105875
"381","ZACKENBERG",1989-01-27,"1989","01","27","027",105875
"382","ZACKENBERG",1989-01-28,"1989","01","28","028",105875
"383","ZACKENBERG",1989-01-29,"1989","01","29","029",105875
"384","ZACKENBERG",1989-01-30,"1989","01","30","030",105875
"385","ZACKENBERG",1989-01-31,"1989","01","31","031",105875
"386","ZACKENBERG",1989-02-01,"1989","02","01","032",105875
"387","ZACKENBERG",1989-02-02,"1989","02","02","033",105233
"388","ZACKENBERG",1989-02-03,"1989","02","03","034",104591
"389","ZACKENBERG",1989-02-04,"1989","02","04","035",103950
"390","ZACKENBERG",1989-02-05,"1989","02","05","036",102026
"391","ZACKENBERG",1989-02-06,"1989","02","06","037",103310
"392","ZACKENBERG",1989-02-07,"1989","02","07","038",103950
"393","ZACKENBERG",1989-02-08,"1989","02","08","039",105875
"394","ZACKENBERG",1989-02-09,"1989","02","09","040",105875
"395","ZACKENBERG",1989-02-10,"1989","02","10","041",103950
"396","ZACKENBERG",1989-02-11,"1989","02","11","042",102667
"397","ZACKENBERG",1989-02-12,"1989","02","12","043",100743
"398","ZACKENBERG",1989-02-13,"1989","02","13","044",103950
"399","ZACKENBERG",1989-02-14,"1989","02","14","045",102031
"400","ZACKENBERG",1989-02-15,"1989","02","15","046",102677
"401","ZACKENBERG",1989-02-16,"1989","02","16","047",103310
"402","ZACKENBERG",1989-02-17,"1989","02","17","048",105875
"403","ZACKENBERG",1989-02-18,"1989","02","18","049",104594
"404","ZACKENBERG",1989-02-19,"1989","02","19","050",105875
"405","ZACKENBERG",1989-02-20,"1989","02","20","051",102045
"406","ZACKENBERG",1989-02-21,"1989","02","21","052",96295
"407","ZACKENBERG",1989-02-22,"1989","02","22","053",90551
"408","ZACKENBERG",1989-02-23,"1989","02","23","054",86727
"409","ZACKENBERG",1989-02-24,"1989","02","24","055",87369
"410","ZACKENBERG",1989-02-25,"1989","02","25","056",89918
"411","ZACKENBERG",1989-02-26,"1989","02","26","057",95656
"412","ZACKENBERG",1989-02-27,"1989","02","27","058",98214
"413","ZACKENBERG",1989-02-28,"1989","02","28","059",105875
"414","ZACKENBERG",1989-03-01,"1989","03","01","060",105875
"415","ZACKENBERG",1989-03-02,"1989","03","02","061",105875
"416","ZACKENBERG",1989-03-03,"1989","03","03","062",105875
"417","ZACKENBERG",1989-03-04,"1989","03","04","063",105875
"418","ZACKENBERG",1989-03-05,"1989","03","05","064",105875
"419","ZACKENBERG",1989-03-06,"1989","03","06","065",105875
"420","ZACKENBERG",1989-03-07,"1989","03","07","066",105875
"421","ZACKENBERG",1989-03-08,"1989","03","08","067",105875
"422","ZACKENBERG",1989-03-09,"1989","03","09","068",105875
"423","ZACKENBERG",1989-03-10,"1989","03","10","069",105875
"424","ZACKENBERG",1989-03-11,"1989","03","11","070",105233
"425","ZACKENBERG",1989-03-12,"1989","03","12","071",105875
"426","ZACKENBERG",1989-03-13,"1989","03","13","072",105875
"427","ZACKENBERG",1989-03-14,"1989","03","14","073",105875
"428","ZACKENBERG",1989-03-15,"1989","03","15","074",105875
"429","ZACKENBERG",1989-03-16,"1989","03","16","075",105875
"430","ZACKENBERG",1989-03-17,"1989","03","17","076",105875
"431","ZACKENBERG",1989-03-18,"1989","03","18","077",105875
"432","ZACKENBERG",1989-03-19,"1989","03","19","078",105875
"433","ZACKENBERG",1989-03-20,"1989","03","20","079",105875
"434","ZACKENBERG",1989-03-21,"1989","03","21","080",105875
"435","ZACKENBERG",1989-03-22,"1989","03","22","081",105875
