"","site_name","date","year","month","day","doy","sea_ice_extent"
"34","ZACKENBERG",1990-02-03,"1990","02","03","034",76254
"35","ZACKENBERG",1990-02-04,"1990","02","04","035",76150
"36","ZACKENBERG",1990-02-05,"1990","02","05","036",75883
"37","ZACKENBERG",1990-02-06,"1990","02","06","037",72343
"38","ZACKENBERG",1990-02-07,"1990","02","07","038",74751
"39","ZACKENBERG",1990-02-08,"1990","02","08","039",79563
"40","ZACKENBERG",1990-02-09,"1990","02","09","040",78389
"41","ZACKENBERG",1990-02-10,"1990","02","10","041",81826
"42","ZACKENBERG",1990-02-11,"1990","02","11","042",79101
"43","ZACKENBERG",1990-02-12,"1990","02","12","043",68327
"44","ZACKENBERG",1990-02-13,"1990","02","13","044",65575
"45","ZACKENBERG",1990-02-14,"1990","02","14","045",58076
"46","ZACKENBERG",1990-02-15,"1990","02","15","046",57339
"47","ZACKENBERG",1990-02-16,"1990","02","16","047",66704
"48","ZACKENBERG",1990-02-17,"1990","02","17","048",67266
"49","ZACKENBERG",1990-02-18,"1990","02","18","049",66140
"50","ZACKENBERG",1990-02-19,"1990","02","19","050",67828
"51","ZACKENBERG",1990-02-20,"1990","02","20","051",71442
"52","ZACKENBERG",1990-02-21,"1990","02","21","052",78915
"53","ZACKENBERG",1990-02-22,"1990","02","22","053",79565
"54","ZACKENBERG",1990-02-23,"1990","02","23","054",80861
"55","ZACKENBERG",1990-02-24,"1990","02","24","055",87851
"56","ZACKENBERG",1990-02-25,"1990","02","25","056",88422
"57","ZACKENBERG",1990-02-26,"1990","02","26","057",87702
"58","ZACKENBERG",1990-02-27,"1990","02","27","058",84525
"59","ZACKENBERG",1990-02-28,"1990","02","28","059",88821
"60","ZACKENBERG",1990-03-01,"1990","03","01","060",86793
"61","ZACKENBERG",1990-03-02,"1990","03","02","061",94932
"62","ZACKENBERG",1990-03-03,"1990","03","03","062",97243
"63","ZACKENBERG",1990-03-04,"1990","03","04","063",93783
"64","ZACKENBERG",1990-03-05,"1990","03","05","064",81353
"65","ZACKENBERG",1990-03-06,"1990","03","06","065",78749
"66","ZACKENBERG",1990-03-07,"1990","03","07","066",83210
"67","ZACKENBERG",1990-03-08,"1990","03","08","067",88981
"68","ZACKENBERG",1990-03-09,"1990","03","09","068",94383
"69","ZACKENBERG",1990-03-10,"1990","03","10","069",94212
"70","ZACKENBERG",1990-03-11,"1990","03","11","070",92412
"71","ZACKENBERG",1990-03-12,"1990","03","12","071",90617
"72","ZACKENBERG",1990-03-13,"1990","03","13","072",91189
"73","ZACKENBERG",1990-03-14,"1990","03","14","073",90540
"74","ZACKENBERG",1990-03-15,"1990","03","15","074",88901
"75","ZACKENBERG",1990-03-16,"1990","03","16","075",87113
"76","ZACKENBERG",1990-03-17,"1990","03","17","076",89712
"77","ZACKENBERG",1990-03-18,"1990","03","18","077",90967
"78","ZACKENBERG",1990-03-19,"1990","03","19","078",88500
"79","ZACKENBERG",1990-03-20,"1990","03","20","079",89066
"80","ZACKENBERG",1990-03-21,"1990","03","21","080",87203
"81","ZACKENBERG",1990-03-22,"1990","03","22","081",87633
"82","ZACKENBERG",1990-03-23,"1990","03","23","082",87546
"83","ZACKENBERG",1990-03-24,"1990","03","24","083",90637
"84","ZACKENBERG",1990-03-25,"1990","03","25","084",85748
"85","ZACKENBERG",1990-03-26,"1990","03","26","085",92987
"86","ZACKENBERG",1990-03-27,"1990","03","27","086",95368
"87","ZACKENBERG",1990-03-28,"1990","03","28","087",97757
"88","ZACKENBERG",1990-03-29,"1990","03","29","088",98405
"89","ZACKENBERG",1990-03-30,"1990","03","30","089",94069
"90","ZACKENBERG",1990-03-31,"1990","03","31","090",93421
"91","ZACKENBERG",1990-04-01,"1990","04","01","091",93421
"92","ZACKENBERG",1990-04-02,"1990","04","02","092",94001
"93","ZACKENBERG",1990-04-03,"1990","04","03","093",93420
"94","ZACKENBERG",1990-04-04,"1990","04","04","094",93490
"95","ZACKENBERG",1990-04-05,"1990","04","05","095",97834
"96","ZACKENBERG",1990-04-06,"1990","04","06","096",98997
"97","ZACKENBERG",1990-04-07,"1990","04","07","097",98418
"98","ZACKENBERG",1990-04-08,"1990","04","08","098",97834
"99","ZACKENBERG",1990-04-09,"1990","04","09","099",98418
"100","ZACKENBERG",1990-04-10,"1990","04","10","100",100163
"101","ZACKENBERG",1990-04-11,"1990","04","11","101",100742
"102","ZACKENBERG",1990-04-12,"1990","04","12","102",100742
"103","ZACKENBERG",1990-04-13,"1990","04","13","103",100742
"104","ZACKENBERG",1990-04-14,"1990","04","14","104",100742
"105","ZACKENBERG",1990-04-15,"1990","04","15","105",100742
"106","ZACKENBERG",1990-04-16,"1990","04","16","106",100156
"107","ZACKENBERG",1990-04-17,"1990","04","17","107",98924
"108","ZACKENBERG",1990-04-18,"1990","04","18","108",97104
"109","ZACKENBERG",1990-04-19,"1990","04","19","109",96460
"110","ZACKENBERG",1990-04-20,"1990","04","20","110",98340
"111","ZACKENBERG",1990-04-21,"1990","04","21","111",98924
"112","ZACKENBERG",1990-04-22,"1990","04","22","112",98340
"113","ZACKENBERG",1990-04-23,"1990","04","23","113",92772
"114","ZACKENBERG",1990-04-24,"1990","04","24","114",96595
"115","ZACKENBERG",1990-04-25,"1990","04","25","115",95946
"116","ZACKENBERG",1990-04-26,"1990","04","26","116",91696
"117","ZACKENBERG",1990-04-27,"1990","04","27","117",86153
"118","ZACKENBERG",1990-04-28,"1990","04","28","118",88038
"119","ZACKENBERG",1990-04-29,"1990","04","29","119",88767
"120","ZACKENBERG",1990-04-30,"1990","04","30","120",89909
"121","ZACKENBERG",1990-05-01,"1990","05","01","121",89498
"122","ZACKENBERG",1990-05-02,"1990","05","02","122",90147
"123","ZACKENBERG",1990-05-03,"1990","05","03","123",92031
"124","ZACKENBERG",1990-05-04,"1990","05","04","124",94993
"125","ZACKENBERG",1990-05-05,"1990","05","05","125",97858
"126","ZACKENBERG",1990-05-06,"1990","05","06","126",97850
"127","ZACKENBERG",1990-05-07,"1990","05","07","127",98423
"128","ZACKENBERG",1990-05-08,"1990","05","08","128",98415
"129","ZACKENBERG",1990-05-09,"1990","05","09","129",98988
"130","ZACKENBERG",1990-05-10,"1990","05","10","130",96104
"131","ZACKENBERG",1990-05-11,"1990","05","11","131",98988
"132","ZACKENBERG",1990-05-12,"1990","05","12","132",100742
"133","ZACKENBERG",1990-05-13,"1990","05","13","133",100160
"134","ZACKENBERG",1990-05-14,"1990","05","14","134",100742
"135","ZACKENBERG",1990-05-15,"1990","05","15","135",100176
"136","ZACKENBERG",1990-05-16,"1990","05","16","136",100177
"137","ZACKENBERG",1990-05-17,"1990","05","17","137",100742
"138","ZACKENBERG",1990-05-18,"1990","05","18","138",100742
"139","ZACKENBERG",1990-05-19,"1990","05","19","139",100742
"140","ZACKENBERG",1990-05-20,"1990","05","20","140",100742
"141","ZACKENBERG",1990-05-21,"1990","05","21","141",100742
"142","ZACKENBERG",1990-05-22,"1990","05","22","142",100742
"143","ZACKENBERG",1990-05-23,"1990","05","23","143",100742
"144","ZACKENBERG",1990-05-24,"1990","05","24","144",100177
"145","ZACKENBERG",1990-05-25,"1990","05","25","145",98988
"146","ZACKENBERG",1990-05-26,"1990","05","26","146",100157
"147","ZACKENBERG",1990-05-27,"1990","05","27","147",100089
"148","ZACKENBERG",1990-05-28,"1990","05","28","148",100742
"149","ZACKENBERG",1990-05-29,"1990","05","29","149",99611
"150","ZACKENBERG",1990-05-30,"1990","05","30","150",98462
"151","ZACKENBERG",1990-05-31,"1990","05","31","151",100177
"152","ZACKENBERG",1990-06-01,"1990","06","01","152",100742
"153","ZACKENBERG",1990-06-02,"1990","06","02","153",100742
"154","ZACKENBERG",1990-06-03,"1990","06","03","154",100742
"155","ZACKENBERG",1990-06-04,"1990","06","04","155",100742
"156","ZACKENBERG",1990-06-05,"1990","06","05","156",100742
"157","ZACKENBERG",1990-06-06,"1990","06","06","157",99609
"158","ZACKENBERG",1990-06-07,"1990","06","07","158",99044
"159","ZACKENBERG",1990-06-08,"1990","06","08","159",99609
"160","ZACKENBERG",1990-06-09,"1990","06","09","160",99611
"161","ZACKENBERG",1990-06-10,"1990","06","10","161",99044
"162","ZACKENBERG",1990-06-11,"1990","06","11","162",99525
"163","ZACKENBERG",1990-06-12,"1990","06","12","163",98306
"164","ZACKENBERG",1990-06-13,"1990","06","13","164",97069
"165","ZACKENBERG",1990-06-14,"1990","06","14","165",98287
"166","ZACKENBERG",1990-06-15,"1990","06","15","166",97636
"167","ZACKENBERG",1990-06-16,"1990","06","16","167",100166
"168","ZACKENBERG",1990-06-17,"1990","06","17","168",99589
"169","ZACKENBERG",1990-06-18,"1990","06","18","169",97708
"170","ZACKENBERG",1990-06-19,"1990","06","19","170",96574
"171","ZACKENBERG",1990-06-20,"1990","06","20","171",95360
"172","ZACKENBERG",1990-06-21,"1990","06","21","172",92486
"173","ZACKENBERG",1990-06-22,"1990","06","22","173",92328
"174","ZACKENBERG",1990-06-23,"1990","06","23","174",92272
"175","ZACKENBERG",1990-06-24,"1990","06","24","175",93416
"176","ZACKENBERG",1990-06-25,"1990","06","25","176",92407
"177","ZACKENBERG",1990-06-26,"1990","06","26","177",93669
"178","ZACKENBERG",1990-06-27,"1990","06","27","178",95957
"179","ZACKENBERG",1990-06-28,"1990","06","28","179",96525
"180","ZACKENBERG",1990-06-29,"1990","06","29","180",97177
"181","ZACKENBERG",1990-06-30,"1990","06","30","181",96525
"182","ZACKENBERG",1990-07-01,"1990","07","01","182",97177
"183","ZACKENBERG",1990-07-02,"1990","07","02","183",97177
"184","ZACKENBERG",1990-07-03,"1990","07","03","184",96525
"185","ZACKENBERG",1990-07-04,"1990","07","04","185",96525
"186","ZACKENBERG",1990-07-05,"1990","07","05","186",97744
"187","ZACKENBERG",1990-07-06,"1990","07","06","187",97744
"188","ZACKENBERG",1990-07-07,"1990","07","07","188",98396
"189","ZACKENBERG",1990-07-08,"1990","07","08","189",100178
"190","ZACKENBERG",1990-07-09,"1990","07","09","190",100178
"191","ZACKENBERG",1990-07-10,"1990","07","10","191",100178
"192","ZACKENBERG",1990-07-11,"1990","07","11","192",100742
"193","ZACKENBERG",1990-07-12,"1990","07","12","193",100191
"194","ZACKENBERG",1990-07-13,"1990","07","13","194",99613
"195","ZACKENBERG",1990-07-14,"1990","07","14","195",100178
"196","ZACKENBERG",1990-07-15,"1990","07","15","196",100178
"197","ZACKENBERG",1990-07-16,"1990","07","16","197",98463
"198","ZACKENBERG",1990-07-17,"1990","07","17","198",99045
"199","ZACKENBERG",1990-07-18,"1990","07","18","199",97912
"200","ZACKENBERG",1990-07-19,"1990","07","19","200",98488
"201","ZACKENBERG",1990-07-20,"1990","07","20","201",92934
"202","ZACKENBERG",1990-07-21,"1990","07","21","202",88599
"203","ZACKENBERG",1990-07-22,"1990","07","22","203",88187
"204","ZACKENBERG",1990-07-23,"1990","07","23","204",78206
"205","ZACKENBERG",1990-07-24,"1990","07","24","205",72889
"206","ZACKENBERG",1990-07-25,"1990","07","25","206",83229
"207","ZACKENBERG",1990-07-26,"1990","07","26","207",73504
"208","ZACKENBERG",1990-07-27,"1990","07","27","208",66228
"209","ZACKENBERG",1990-07-28,"1990","07","28","209",69290
"210","ZACKENBERG",1990-07-29,"1990","07","29","210",68717
"211","ZACKENBERG",1990-07-30,"1990","07","30","211",69241
"212","ZACKENBERG",1990-07-31,"1990","07","31","212",69294
"213","ZACKENBERG",1990-08-01,"1990","08","01","213",68041
"214","ZACKENBERG",1990-08-02,"1990","08","02","214",81457
"215","ZACKENBERG",1990-08-03,"1990","08","03","215",76589
"216","ZACKENBERG",1990-08-04,"1990","08","04","216",71045
"217","ZACKENBERG",1990-08-05,"1990","08","05","217",71050
"218","ZACKENBERG",1990-08-06,"1990","08","06","218",76081
"219","ZACKENBERG",1990-08-07,"1990","08","07","219",74685
"220","ZACKENBERG",1990-08-08,"1990","08","08","220",66296
"221","ZACKENBERG",1990-08-09,"1990","08","09","221",64749
"222","ZACKENBERG",1990-08-10,"1990","08","10","222",64687
"223","ZACKENBERG",1990-08-11,"1990","08","11","223",71625
"224","ZACKENBERG",1990-08-12,"1990","08","12","224",62338
"225","ZACKENBERG",1990-08-13,"1990","08","13","225",NA
"226","ZACKENBERG",1990-08-14,"1990","08","14","226",81497
"227","ZACKENBERG",1990-08-15,"1990","08","15","227",73316
"228","ZACKENBERG",1990-08-16,"1990","08","16","228",75380
"229","ZACKENBERG",1990-08-17,"1990","08","17","229",68779
"230","ZACKENBERG",1990-08-18,"1990","08","18","230",60650
"231","ZACKENBERG",1990-08-19,"1990","08","19","231",36734
"232","ZACKENBERG",1990-08-20,"1990","08","20","232",24725
"233","ZACKENBERG",1990-08-21,"1990","08","21","233",23495
"234","ZACKENBERG",1990-08-22,"1990","08","22","234",39871
"235","ZACKENBERG",1990-08-23,"1990","08","23","235",27027
"236","ZACKENBERG",1990-08-24,"1990","08","24","236",15892
"237","ZACKENBERG",1990-08-25,"1990","08","25","237",NA
"238","ZACKENBERG",1990-08-26,"1990","08","26","238",NA
"239","ZACKENBERG",1990-08-27,"1990","08","27","239",19104
"240","ZACKENBERG",1990-08-28,"1990","08","28","240",19046
"241","ZACKENBERG",1990-08-29,"1990","08","29","241",19690
"242","ZACKENBERG",1990-08-30,"1990","08","30","242",19608
"243","ZACKENBERG",1990-08-31,"1990","08","31","243",19686
"244","ZACKENBERG",1990-09-01,"1990","09","01","244",22066
"245","ZACKENBERG",1990-09-02,"1990","09","02","245",11820
"246","ZACKENBERG",1990-09-03,"1990","09","03","246",11168
"247","ZACKENBERG",1990-09-04,"1990","09","04","247",11138
"248","ZACKENBERG",1990-09-05,"1990","09","05","248",13588
"249","ZACKENBERG",1990-09-06,"1990","09","06","249",10100
"250","ZACKENBERG",1990-09-07,"1990","09","07","250",6190
"251","ZACKENBERG",1990-09-08,"1990","09","08","251",6837
"252","ZACKENBERG",1990-09-09,"1990","09","09","252",9437
"253","ZACKENBERG",1990-09-10,"1990","09","10","253",15460
"254","ZACKENBERG",1990-09-11,"1990","09","11","254",7997
"255","ZACKENBERG",1990-09-12,"1990","09","12","255",11252
"256","ZACKENBERG",1990-09-13,"1990","09","13","256",10595
"257","ZACKENBERG",1990-09-14,"1990","09","14","257",17928
"258","ZACKENBERG",1990-09-15,"1990","09","15","258",11684
"259","ZACKENBERG",1990-09-16,"1990","09","16","259",9884
"260","ZACKENBERG",1990-09-17,"1990","09","17","260",7486
"261","ZACKENBERG",1990-09-18,"1990","09","18","261",6900
"262","ZACKENBERG",1990-09-19,"1990","09","19","262",12931
"263","ZACKENBERG",1990-09-20,"1990","09","20","263",14240
"264","ZACKENBERG",1990-09-21,"1990","09","21","264",25627
"265","ZACKENBERG",1990-09-22,"1990","09","22","265",13866
"266","ZACKENBERG",1990-09-23,"1990","09","23","266",12558
"267","ZACKENBERG",1990-09-24,"1990","09","24","267",15021
"268","ZACKENBERG",1990-09-25,"1990","09","25","268",18500
"269","ZACKENBERG",1990-09-26,"1990","09","26","269",12563
"270","ZACKENBERG",1990-09-27,"1990","09","27","270",16165
"271","ZACKENBERG",1990-09-28,"1990","09","28","271",16672
"272","ZACKENBERG",1990-09-29,"1990","09","29","272",11316
"273","ZACKENBERG",1990-09-30,"1990","09","30","273",7690
"274","ZACKENBERG",1990-10-01,"1990","10","01","274",8339
"275","ZACKENBERG",1990-10-02,"1990","10","02","275",22231
"276","ZACKENBERG",1990-10-03,"1990","10","03","276",21011
"277","ZACKENBERG",1990-10-04,"1990","10","04","277",23784
"278","ZACKENBERG",1990-10-05,"1990","10","05","278",33888
"279","ZACKENBERG",1990-10-06,"1990","10","06","279",45119
"280","ZACKENBERG",1990-10-07,"1990","10","07","280",50623
"281","ZACKENBERG",1990-10-08,"1990","10","08","281",55002
"282","ZACKENBERG",1990-10-09,"1990","10","09","282",55559
"283","ZACKENBERG",1990-10-10,"1990","10","10","283",52572
"284","ZACKENBERG",1990-10-11,"1990","10","11","284",NA
"285","ZACKENBERG",1990-10-12,"1990","10","12","285",55559
"286","ZACKENBERG",1990-10-13,"1990","10","13","286",60036
"287","ZACKENBERG",1990-10-14,"1990","10","14","287",65343
"288","ZACKENBERG",1990-10-15,"1990","10","15","288",65301
"289","ZACKENBERG",1990-10-16,"1990","10","16","289",65387
"290","ZACKENBERG",1990-10-17,"1990","10","17","290",69979
"291","ZACKENBERG",1990-10-18,"1990","10","18","291",77064
"292","ZACKENBERG",1990-10-19,"1990","10","19","292",69035
"293","ZACKENBERG",1990-10-20,"1990","10","20","293",76415
"294","ZACKENBERG",1990-10-21,"1990","10","21","294",NA
"295","ZACKENBERG",1990-10-22,"1990","10","22","295",NA
"296","ZACKENBERG",1990-10-23,"1990","10","23","296",76401
"297","ZACKENBERG",1990-10-24,"1990","10","24","297",76966
"298","ZACKENBERG",1990-10-25,"1990","10","25","298",82819
"299","ZACKENBERG",1990-10-26,"1990","10","26","299",NA
"300","ZACKENBERG",1990-10-27,"1990","10","27","300",NA
"301","ZACKENBERG",1990-10-28,"1990","10","28","301",NA
"302","ZACKENBERG",1990-10-29,"1990","10","29","302",68911
"303","ZACKENBERG",1990-10-30,"1990","10","30","303",66122
"304","ZACKENBERG",1990-10-31,"1990","10","31","304",67218
"305","ZACKENBERG",1990-11-01,"1990","11","01","305",68914
"306","ZACKENBERG",1990-11-02,"1990","11","02","306",73345
"307","ZACKENBERG",1990-11-03,"1990","11","03","307",72786
"308","ZACKENBERG",1990-11-04,"1990","11","04","308",73338
"309","ZACKENBERG",1990-11-05,"1990","11","05","309",76965
"310","ZACKENBERG",1990-11-06,"1990","11","06","310",78351
"311","ZACKENBERG",1990-11-07,"1990","11","07","311",81507
"312","ZACKENBERG",1990-11-08,"1990","11","08","312",83392
"313","ZACKENBERG",1990-11-09,"1990","11","09","313",84760
"314","ZACKENBERG",1990-11-10,"1990","11","10","314",87299
"315","ZACKENBERG",1990-11-11,"1990","11","11","315",NA
"316","ZACKENBERG",1990-11-12,"1990","11","12","316",NA
"317","ZACKENBERG",1990-11-13,"1990","11","13","317",87299
"318","ZACKENBERG",1990-11-14,"1990","11","14","318",87165
"319","ZACKENBERG",1990-11-15,"1990","11","15","319",86580
"320","ZACKENBERG",1990-11-16,"1990","11","16","320",85411
"321","ZACKENBERG",1990-11-17,"1990","11","17","321",87367
"322","ZACKENBERG",1990-11-18,"1990","11","18","322",80858
"323","ZACKENBERG",1990-11-19,"1990","11","19","323",74563
"324","ZACKENBERG",1990-11-20,"1990","11","20","324",73657
"325","ZACKENBERG",1990-11-21,"1990","11","21","325",NA
"326","ZACKENBERG",1990-11-22,"1990","11","22","326",80856
"327","ZACKENBERG",1990-11-23,"1990","11","23","327",84040
"328","ZACKENBERG",1990-11-24,"1990","11","24","328",78769
"329","ZACKENBERG",1990-11-25,"1990","11","25","329",80416
"330","ZACKENBERG",1990-11-26,"1990","11","26","330",85100
"331","ZACKENBERG",1990-11-27,"1990","11","27","331",84642
"332","ZACKENBERG",1990-11-28,"1990","11","28","332",86399
"333","ZACKENBERG",1990-11-29,"1990","11","29","333",87733
"334","ZACKENBERG",1990-11-30,"1990","11","30","334",92447
"335","ZACKENBERG",1990-12-01,"1990","12","01","335",93594
"336","ZACKENBERG",1990-12-02,"1990","12","02","336",95957
"337","ZACKENBERG",1990-12-03,"1990","12","03","337",97895
"338","ZACKENBERG",1990-12-04,"1990","12","04","338",98480
"339","ZACKENBERG",1990-12-05,"1990","12","05","339",97912
"340","ZACKENBERG",1990-12-06,"1990","12","06","340",95452
"341","ZACKENBERG",1990-12-07,"1990","12","07","341",97885
"342","ZACKENBERG",1990-12-08,"1990","12","08","342",97889
"343","ZACKENBERG",1990-12-09,"1990","12","09","343",99010
"344","ZACKENBERG",1990-12-10,"1990","12","10","344",100742
"345","ZACKENBERG",1990-12-11,"1990","12","11","345",100177
"346","ZACKENBERG",1990-12-12,"1990","12","12","346",100742
"347","ZACKENBERG",1990-12-13,"1990","12","13","347",100742
"348","ZACKENBERG",1990-12-14,"1990","12","14","348",100742
"349","ZACKENBERG",1990-12-15,"1990","12","15","349",100742
"350","ZACKENBERG",1990-12-16,"1990","12","16","350",100742
"351","ZACKENBERG",1990-12-17,"1990","12","17","351",100742
"352","ZACKENBERG",1990-12-18,"1990","12","18","352",100742
"353","ZACKENBERG",1990-12-19,"1990","12","19","353",100742
"354","ZACKENBERG",1990-12-20,"1990","12","20","354",100742
"355","ZACKENBERG",1990-12-21,"1990","12","21","355",100742
"356","ZACKENBERG",1990-12-22,"1990","12","22","356",NA
"357","ZACKENBERG",1990-12-23,"1990","12","23","357",NA
"358","ZACKENBERG",1990-12-24,"1990","12","24","358",NA
"359","ZACKENBERG",1990-12-25,"1990","12","25","359",NA
"360","ZACKENBERG",1990-12-26,"1990","12","26","360",NA
"361","ZACKENBERG",1990-12-27,"1990","12","27","361",91659
"362","ZACKENBERG",1990-12-28,"1990","12","28","362",88232
"363","ZACKENBERG",1990-12-29,"1990","12","29","363",84081
"364","ZACKENBERG",1990-12-30,"1990","12","30","364",72275
"365","ZACKENBERG",1990-12-31,"1990","12","31","365",69106
"366","ZACKENBERG",1991-01-01,"1991","01","01","001",71416
"367","ZACKENBERG",1991-01-02,"1991","01","02","002",71801
"368","ZACKENBERG",1991-01-03,"1991","01","03","003",78910
"369","ZACKENBERG",1991-01-04,"1991","01","04","004",78357
"370","ZACKENBERG",1991-01-05,"1991","01","05","005",77793
"371","ZACKENBERG",1991-01-06,"1991","01","06","006",76491
"372","ZACKENBERG",1991-01-07,"1991","01","07","007",75844
"373","ZACKENBERG",1991-01-08,"1991","01","08","008",79574
"374","ZACKENBERG",1991-01-09,"1991","01","09","009",75532
"375","ZACKENBERG",1991-01-10,"1991","01","10","010",71884
"376","ZACKENBERG",1991-01-11,"1991","01","11","011",65939
"377","ZACKENBERG",1991-01-12,"1991","01","12","012",66651
"378","ZACKENBERG",1991-01-13,"1991","01","13","013",69047
"379","ZACKENBERG",1991-01-14,"1991","01","14","014",71981
"380","ZACKENBERG",1991-01-15,"1991","01","15","015",75350
"381","ZACKENBERG",1991-01-16,"1991","01","16","016",74268
"382","ZACKENBERG",1991-01-17,"1991","01","17","017",74765
"383","ZACKENBERG",1991-01-18,"1991","01","18","018",74098
"384","ZACKENBERG",1991-01-19,"1991","01","19","019",75519
"385","ZACKENBERG",1991-01-20,"1991","01","20","020",72781
"386","ZACKENBERG",1991-01-21,"1991","01","21","021",72775
"387","ZACKENBERG",1991-01-22,"1991","01","22","022",73133
"388","ZACKENBERG",1991-01-23,"1991","01","23","023",74735
"389","ZACKENBERG",1991-01-24,"1991","01","24","024",81518
"390","ZACKENBERG",1991-01-25,"1991","01","25","025",87933
"391","ZACKENBERG",1991-01-26,"1991","01","26","026",79487
"392","ZACKENBERG",1991-01-27,"1991","01","27","027",81353
"393","ZACKENBERG",1991-01-28,"1991","01","28","028",81352
"394","ZACKENBERG",1991-01-29,"1991","01","29","029",86550
"395","ZACKENBERG",1991-01-30,"1991","01","30","030",88422
"396","ZACKENBERG",1991-01-31,"1991","01","31","031",86483
"397","ZACKENBERG",1991-02-01,"1991","02","01","032",85908
"398","ZACKENBERG",1991-02-02,"1991","02","02","033",87777
"399","ZACKENBERG",1991-02-03,"1991","02","03","034",88345
"400","ZACKENBERG",1991-02-04,"1991","02","04","035",88346
"401","ZACKENBERG",1991-02-05,"1991","02","05","036",91367
"402","ZACKENBERG",1991-02-06,"1991","02","06","037",93753
"403","ZACKENBERG",1991-02-07,"1991","02","07","038",97300
"404","ZACKENBERG",1991-02-08,"1991","02","08","039",97885
"405","ZACKENBERG",1991-02-09,"1991","02","09","040",98451
"406","ZACKENBERG",1991-02-10,"1991","02","10","041",100742
"407","ZACKENBERG",1991-02-11,"1991","02","11","042",100742
"408","ZACKENBERG",1991-02-12,"1991","02","12","043",100174
"409","ZACKENBERG",1991-02-13,"1991","02","13","044",100742
"410","ZACKENBERG",1991-02-14,"1991","02","14","045",100742
"411","ZACKENBERG",1991-02-15,"1991","02","15","046",100742
"412","ZACKENBERG",1991-02-16,"1991","02","16","047",100742
"413","ZACKENBERG",1991-02-17,"1991","02","17","048",100742
"414","ZACKENBERG",1991-02-18,"1991","02","18","049",100742
"415","ZACKENBERG",1991-02-19,"1991","02","19","050",100742
"416","ZACKENBERG",1991-02-20,"1991","02","20","051",100742
"417","ZACKENBERG",1991-02-21,"1991","02","21","052",100742
"418","ZACKENBERG",1991-02-22,"1991","02","22","053",100742
"419","ZACKENBERG",1991-02-23,"1991","02","23","054",100742
"420","ZACKENBERG",1991-02-24,"1991","02","24","055",100742
"421","ZACKENBERG",1991-02-25,"1991","02","25","056",100742
"422","ZACKENBERG",1991-02-26,"1991","02","26","057",100742
"423","ZACKENBERG",1991-02-27,"1991","02","27","058",100742
"424","ZACKENBERG",1991-02-28,"1991","02","28","059",100742
"425","ZACKENBERG",1991-03-01,"1991","03","01","060",100742
"426","ZACKENBERG",1991-03-02,"1991","03","02","061",100742
"427","ZACKENBERG",1991-03-03,"1991","03","03","062",100742
"428","ZACKENBERG",1991-03-04,"1991","03","04","063",100742
"429","ZACKENBERG",1991-03-05,"1991","03","05","064",100742
"430","ZACKENBERG",1991-03-06,"1991","03","06","065",100742
"431","ZACKENBERG",1991-03-07,"1991","03","07","066",100174
"432","ZACKENBERG",1991-03-08,"1991","03","08","067",99047
"433","ZACKENBERG",1991-03-09,"1991","03","09","068",99047
"434","ZACKENBERG",1991-03-10,"1991","03","10","069",NA
"435","ZACKENBERG",1991-03-11,"1991","03","11","070",100742
