"","site_name","date","year","month","day","doy","sea_ice_extent"
"36","ALEXFIORD",1988-02-17,"1988","02","17","048",12953
"37","ALEXFIORD",1988-02-18,"1988","02","18","049",12953
"38","ALEXFIORD",1988-02-19,"1988","02","19","050",12953
"39","ALEXFIORD",1988-02-20,"1988","02","20","051",12953
"40","ALEXFIORD",1988-02-21,"1988","02","21","052",12953
"41","ALEXFIORD",1988-02-22,"1988","02","22","053",12953
"42","ALEXFIORD",1988-02-23,"1988","02","23","054",12953
"43","ALEXFIORD",1988-02-24,"1988","02","24","055",12953
"44","ALEXFIORD",1988-02-25,"1988","02","25","056",12953
"45","ALEXFIORD",1988-02-26,"1988","02","26","057",12953
"46","ALEXFIORD",1988-02-27,"1988","02","27","058",12953
"47","ALEXFIORD",1988-02-28,"1988","02","28","059",12953
"48","ALEXFIORD",1988-02-29,"1988","02","29","060",12953
"49","ALEXFIORD",1988-03-01,"1988","03","01","061",12953
"50","ALEXFIORD",1988-03-02,"1988","03","02","062",12953
"51","ALEXFIORD",1988-03-03,"1988","03","03","063",12953
"52","ALEXFIORD",1988-03-04,"1988","03","04","064",12953
"53","ALEXFIORD",1988-03-05,"1988","03","05","065",12953
"54","ALEXFIORD",1988-03-06,"1988","03","06","066",12953
"55","ALEXFIORD",1988-03-07,"1988","03","07","067",12953
"56","ALEXFIORD",1988-03-08,"1988","03","08","068",12953
"57","ALEXFIORD",1988-03-09,"1988","03","09","069",12953
"58","ALEXFIORD",1988-03-10,"1988","03","10","070",12953
"59","ALEXFIORD",1988-03-11,"1988","03","11","071",12953
"60","ALEXFIORD",1988-03-12,"1988","03","12","072",12953
"61","ALEXFIORD",1988-03-13,"1988","03","13","073",12953
"62","ALEXFIORD",1988-03-14,"1988","03","14","074",12953
"63","ALEXFIORD",1988-03-15,"1988","03","15","075",12953
"64","ALEXFIORD",1988-03-16,"1988","03","16","076",12953
"65","ALEXFIORD",1988-03-17,"1988","03","17","077",12953
"66","ALEXFIORD",1988-03-18,"1988","03","18","078",12953
"67","ALEXFIORD",1988-03-19,"1988","03","19","079",12953
"68","ALEXFIORD",1988-03-20,"1988","03","20","080",12953
"69","ALEXFIORD",1988-03-21,"1988","03","21","081",12953
"70","ALEXFIORD",1988-03-22,"1988","03","22","082",12953
"71","ALEXFIORD",1988-03-23,"1988","03","23","083",12953
"72","ALEXFIORD",1988-03-24,"1988","03","24","084",12953
"73","ALEXFIORD",1988-03-25,"1988","03","25","085",12953
"74","ALEXFIORD",1988-03-26,"1988","03","26","086",12953
"75","ALEXFIORD",1988-03-27,"1988","03","27","087",12953
"76","ALEXFIORD",1988-03-28,"1988","03","28","088",12953
"77","ALEXFIORD",1988-03-29,"1988","03","29","089",12953
"78","ALEXFIORD",1988-03-30,"1988","03","30","090",12953
"79","ALEXFIORD",1988-03-31,"1988","03","31","091",12953
"80","ALEXFIORD",1988-04-01,"1988","04","01","092",12953
"81","ALEXFIORD",1988-04-02,"1988","04","02","093",12953
"82","ALEXFIORD",1988-04-03,"1988","04","03","094",12953
"83","ALEXFIORD",1988-04-04,"1988","04","04","095",12953
"84","ALEXFIORD",1988-04-05,"1988","04","05","096",12953
"85","ALEXFIORD",1988-04-06,"1988","04","06","097",12953
"86","ALEXFIORD",1988-04-07,"1988","04","07","098",12953
"87","ALEXFIORD",1988-04-08,"1988","04","08","099",12953
"88","ALEXFIORD",1988-04-09,"1988","04","09","100",12953
"89","ALEXFIORD",1988-04-10,"1988","04","10","101",12953
"90","ALEXFIORD",1988-04-11,"1988","04","11","102",12953
"91","ALEXFIORD",1988-04-12,"1988","04","12","103",12953
"92","ALEXFIORD",1988-04-13,"1988","04","13","104",12953
"93","ALEXFIORD",1988-04-14,"1988","04","14","105",12953
"94","ALEXFIORD",1988-04-15,"1988","04","15","106",12953
"95","ALEXFIORD",1988-04-16,"1988","04","16","107",12953
"96","ALEXFIORD",1988-04-17,"1988","04","17","108",12953
"97","ALEXFIORD",1988-04-18,"1988","04","18","109",12953
"98","ALEXFIORD",1988-04-19,"1988","04","19","110",12953
"99","ALEXFIORD",1988-04-20,"1988","04","20","111",12953
"100","ALEXFIORD",1988-04-21,"1988","04","21","112",12953
"101","ALEXFIORD",1988-04-22,"1988","04","22","113",12953
"102","ALEXFIORD",1988-04-23,"1988","04","23","114",12953
"103","ALEXFIORD",1988-04-24,"1988","04","24","115",12953
"104","ALEXFIORD",1988-04-25,"1988","04","25","116",12953
"105","ALEXFIORD",1988-04-26,"1988","04","26","117",12953
"106","ALEXFIORD",1988-04-27,"1988","04","27","118",12953
"107","ALEXFIORD",1988-04-28,"1988","04","28","119",12953
"108","ALEXFIORD",1988-04-29,"1988","04","29","120",12953
"109","ALEXFIORD",1988-04-30,"1988","04","30","121",12953
"110","ALEXFIORD",1988-05-01,"1988","05","01","122",12953
"111","ALEXFIORD",1988-05-02,"1988","05","02","123",12953
"112","ALEXFIORD",1988-05-03,"1988","05","03","124",12953
"113","ALEXFIORD",1988-05-04,"1988","05","04","125",12953
"114","ALEXFIORD",1988-05-05,"1988","05","05","126",12953
"115","ALEXFIORD",1988-05-06,"1988","05","06","127",NA
"116","ALEXFIORD",1988-05-07,"1988","05","07","128",NA
"117","ALEXFIORD",1988-05-08,"1988","05","08","129",NA
"118","ALEXFIORD",1988-05-09,"1988","05","09","130",NA
"119","ALEXFIORD",1988-05-10,"1988","05","10","131",12953
"120","ALEXFIORD",1988-05-11,"1988","05","11","132",12953
"121","ALEXFIORD",1988-05-12,"1988","05","12","133",12953
"122","ALEXFIORD",1988-05-13,"1988","05","13","134",12953
"123","ALEXFIORD",1988-05-14,"1988","05","14","135",12953
"124","ALEXFIORD",1988-05-15,"1988","05","15","136",12953
"125","ALEXFIORD",1988-05-16,"1988","05","16","137",12953
"126","ALEXFIORD",1988-05-17,"1988","05","17","138",12953
"127","ALEXFIORD",1988-05-18,"1988","05","18","139",12953
"128","ALEXFIORD",1988-05-19,"1988","05","19","140",12953
"129","ALEXFIORD",1988-05-20,"1988","05","20","141",12953
"130","ALEXFIORD",1988-05-21,"1988","05","21","142",12953
"131","ALEXFIORD",1988-05-22,"1988","05","22","143",12303
"132","ALEXFIORD",1988-05-23,"1988","05","23","144",11655
"133","ALEXFIORD",1988-05-24,"1988","05","24","145",11007
"134","ALEXFIORD",1988-05-25,"1988","05","25","146",12303
"135","ALEXFIORD",1988-05-26,"1988","05","26","147",12305
"136","ALEXFIORD",1988-05-27,"1988","05","27","148",9717
"137","ALEXFIORD",1988-05-28,"1988","05","28","149",9719
"138","ALEXFIORD",1988-05-29,"1988","05","29","150",7137
"139","ALEXFIORD",1988-05-30,"1988","05","30","151",10365
"140","ALEXFIORD",1988-05-31,"1988","05","31","152",8429
"141","ALEXFIORD",1988-06-01,"1988","06","01","153",8430
"142","ALEXFIORD",1988-06-02,"1988","06","02","154",9078
"143","ALEXFIORD",1988-06-03,"1988","06","03","155",9722
"144","ALEXFIORD",1988-06-04,"1988","06","04","156",7784
"145","ALEXFIORD",1988-06-05,"1988","06","05","157",5844
"146","ALEXFIORD",1988-06-06,"1988","06","06","158",5198
"147","ALEXFIORD",1988-06-07,"1988","06","07","159",4551
"148","ALEXFIORD",1988-06-08,"1988","06","08","160",6496
"149","ALEXFIORD",1988-06-09,"1988","06","09","161",5198
"150","ALEXFIORD",1988-06-10,"1988","06","10","162",5198
"151","ALEXFIORD",1988-06-11,"1988","06","11","163",4551
"152","ALEXFIORD",1988-06-12,"1988","06","12","164",3256
"153","ALEXFIORD",1988-06-13,"1988","06","13","165",4551
"154","ALEXFIORD",1988-06-14,"1988","06","14","166",3904
"155","ALEXFIORD",1988-06-15,"1988","06","15","167",3256
"156","ALEXFIORD",1988-06-16,"1988","06","16","168",4551
"157","ALEXFIORD",1988-06-17,"1988","06","17","169",5847
"158","ALEXFIORD",1988-06-18,"1988","06","18","170",5200
"159","ALEXFIORD",1988-06-19,"1988","06","19","171",4551
"160","ALEXFIORD",1988-06-20,"1988","06","20","172",5198
"161","ALEXFIORD",1988-06-21,"1988","06","21","173",5198
"162","ALEXFIORD",1988-06-22,"1988","06","22","174",3256
"163","ALEXFIORD",1988-06-23,"1988","06","23","175",3256
"164","ALEXFIORD",1988-06-24,"1988","06","24","176",3256
"165","ALEXFIORD",1988-06-25,"1988","06","25","177",3256
"166","ALEXFIORD",1988-06-26,"1988","06","26","178",2607
"167","ALEXFIORD",1988-06-27,"1988","06","27","179",4554
"168","ALEXFIORD",1988-06-28,"1988","06","28","180",3256
"169","ALEXFIORD",1988-06-29,"1988","06","29","181",2608
"170","ALEXFIORD",1988-06-30,"1988","06","30","182",2608
"171","ALEXFIORD",1988-07-01,"1988","07","01","183",1959
"172","ALEXFIORD",1988-07-02,"1988","07","02","184",1959
"173","ALEXFIORD",1988-07-03,"1988","07","03","185",1959
"174","ALEXFIORD",1988-07-04,"1988","07","04","186",2608
"175","ALEXFIORD",1988-07-05,"1988","07","05","187",2608
"176","ALEXFIORD",1988-07-06,"1988","07","06","188",3256
"177","ALEXFIORD",1988-07-07,"1988","07","07","189",1959
"178","ALEXFIORD",1988-07-08,"1988","07","08","190",1959
"179","ALEXFIORD",1988-07-09,"1988","07","09","191",1959
"180","ALEXFIORD",1988-07-10,"1988","07","10","192",1959
"181","ALEXFIORD",1988-07-11,"1988","07","11","193",1959
"182","ALEXFIORD",1988-07-12,"1988","07","12","194",1959
"183","ALEXFIORD",1988-07-13,"1988","07","13","195",1959
"184","ALEXFIORD",1988-07-14,"1988","07","14","196",1959
"185","ALEXFIORD",1988-07-15,"1988","07","15","197",1959
"186","ALEXFIORD",1988-07-16,"1988","07","16","198",1959
"187","ALEXFIORD",1988-07-17,"1988","07","17","199",1959
"188","ALEXFIORD",1988-07-18,"1988","07","18","200",1959
"189","ALEXFIORD",1988-07-19,"1988","07","19","201",1959
"190","ALEXFIORD",1988-07-20,"1988","07","20","202",1959
"191","ALEXFIORD",1988-07-21,"1988","07","21","203",1959
"192","ALEXFIORD",1988-07-22,"1988","07","22","204",1959
"193","ALEXFIORD",1988-07-23,"1988","07","23","205",1959
"194","ALEXFIORD",1988-07-24,"1988","07","24","206",1959
"195","ALEXFIORD",1988-07-25,"1988","07","25","207",1959
"196","ALEXFIORD",1988-07-26,"1988","07","26","208",1959
"197","ALEXFIORD",1988-07-27,"1988","07","27","209",1959
"198","ALEXFIORD",1988-07-28,"1988","07","28","210",3257
"199","ALEXFIORD",1988-07-29,"1988","07","29","211",3257
"200","ALEXFIORD",1988-07-30,"1988","07","30","212",3257
"201","ALEXFIORD",1988-07-31,"1988","07","31","213",3906
"202","ALEXFIORD",1988-08-01,"1988","08","01","214",3257
"203","ALEXFIORD",1988-08-02,"1988","08","02","215",3906
"204","ALEXFIORD",1988-08-03,"1988","08","03","216",4554
"205","ALEXFIORD",1988-08-04,"1988","08","04","217",3906
"206","ALEXFIORD",1988-08-05,"1988","08","05","218",3906
"207","ALEXFIORD",1988-08-06,"1988","08","06","219",3906
"208","ALEXFIORD",1988-08-07,"1988","08","07","220",4554
"209","ALEXFIORD",1988-08-08,"1988","08","08","221",4554
"210","ALEXFIORD",1988-08-09,"1988","08","09","222",3257
"211","ALEXFIORD",1988-08-10,"1988","08","10","223",2608
"212","ALEXFIORD",1988-08-11,"1988","08","11","224",2608
"213","ALEXFIORD",1988-08-12,"1988","08","12","225",2608
"214","ALEXFIORD",1988-08-13,"1988","08","13","226",1959
"215","ALEXFIORD",1988-08-14,"1988","08","14","227",1959
"216","ALEXFIORD",1988-08-15,"1988","08","15","228",1959
"217","ALEXFIORD",1988-08-16,"1988","08","16","229",1959
"218","ALEXFIORD",1988-08-17,"1988","08","17","230",1959
"219","ALEXFIORD",1988-08-18,"1988","08","18","231",1959
"220","ALEXFIORD",1988-08-19,"1988","08","19","232",1959
"221","ALEXFIORD",1988-08-20,"1988","08","20","233",1959
"222","ALEXFIORD",1988-08-21,"1988","08","21","234",1959
"223","ALEXFIORD",1988-08-22,"1988","08","22","235",1959
"224","ALEXFIORD",1988-08-23,"1988","08","23","236",1959
"225","ALEXFIORD",1988-08-24,"1988","08","24","237",1959
"226","ALEXFIORD",1988-08-25,"1988","08","25","238",1959
"227","ALEXFIORD",1988-08-26,"1988","08","26","239",1959
"228","ALEXFIORD",1988-08-27,"1988","08","27","240",1959
"229","ALEXFIORD",1988-08-28,"1988","08","28","241",1307
"230","ALEXFIORD",1988-08-29,"1988","08","29","242",1959
"231","ALEXFIORD",1988-08-30,"1988","08","30","243",1959
"232","ALEXFIORD",1988-08-31,"1988","08","31","244",1959
"233","ALEXFIORD",1988-09-01,"1988","09","01","245",1307
"234","ALEXFIORD",1988-09-02,"1988","09","02","246",1307
"235","ALEXFIORD",1988-09-03,"1988","09","03","247",653
"236","ALEXFIORD",1988-09-04,"1988","09","04","248",653
"237","ALEXFIORD",1988-09-05,"1988","09","05","249",653
"238","ALEXFIORD",1988-09-06,"1988","09","06","250",0
"239","ALEXFIORD",1988-09-07,"1988","09","07","251",653
"240","ALEXFIORD",1988-09-08,"1988","09","08","252",1307
"241","ALEXFIORD",1988-09-09,"1988","09","09","253",1307
"242","ALEXFIORD",1988-09-10,"1988","09","10","254",1307
"243","ALEXFIORD",1988-09-11,"1988","09","11","255",1959
"244","ALEXFIORD",1988-09-12,"1988","09","12","256",1959
"245","ALEXFIORD",1988-09-13,"1988","09","13","257",1959
"246","ALEXFIORD",1988-09-14,"1988","09","14","258",1959
"247","ALEXFIORD",1988-09-15,"1988","09","15","259",1959
"248","ALEXFIORD",1988-09-16,"1988","09","16","260",1959
"249","ALEXFIORD",1988-09-17,"1988","09","17","261",1959
"250","ALEXFIORD",1988-09-18,"1988","09","18","262",1959
"251","ALEXFIORD",1988-09-19,"1988","09","19","263",1959
"252","ALEXFIORD",1988-09-20,"1988","09","20","264",1306
"253","ALEXFIORD",1988-09-21,"1988","09","21","265",1959
"254","ALEXFIORD",1988-09-22,"1988","09","22","266",1959
"255","ALEXFIORD",1988-09-23,"1988","09","23","267",NA
"256","ALEXFIORD",1988-09-24,"1988","09","24","268",1959
"257","ALEXFIORD",1988-09-25,"1988","09","25","269",1959
"258","ALEXFIORD",1988-09-26,"1988","09","26","270",1959
"259","ALEXFIORD",1988-09-27,"1988","09","27","271",1959
"260","ALEXFIORD",1988-09-28,"1988","09","28","272",1959
"261","ALEXFIORD",1988-09-29,"1988","09","29","273",1959
"262","ALEXFIORD",1988-09-30,"1988","09","30","274",1307
"263","ALEXFIORD",1988-10-01,"1988","10","01","275",1959
"264","ALEXFIORD",1988-10-02,"1988","10","02","276",1959
"265","ALEXFIORD",1988-10-03,"1988","10","03","277",1959
"266","ALEXFIORD",1988-10-04,"1988","10","04","278",3257
"267","ALEXFIORD",1988-10-05,"1988","10","05","279",1959
"268","ALEXFIORD",1988-10-06,"1988","10","06","280",1959
"269","ALEXFIORD",1988-10-07,"1988","10","07","281",1959
"270","ALEXFIORD",1988-10-08,"1988","10","08","282",3906
"271","ALEXFIORD",1988-10-09,"1988","10","09","283",1959
"272","ALEXFIORD",1988-10-10,"1988","10","10","284",2608
"273","ALEXFIORD",1988-10-11,"1988","10","11","285",5846
"274","ALEXFIORD",1988-10-12,"1988","10","12","286",6494
"275","ALEXFIORD",1988-10-13,"1988","10","13","287",11662
"276","ALEXFIORD",1988-10-14,"1988","10","14","288",11014
"277","ALEXFIORD",1988-10-15,"1988","10","15","289",9720
"278","ALEXFIORD",1988-10-16,"1988","10","16","290",11656
"279","ALEXFIORD",1988-10-17,"1988","10","17","291",7782
"280","ALEXFIORD",1988-10-18,"1988","10","18","292",3906
"281","ALEXFIORD",1988-10-19,"1988","10","19","293",10368
"282","ALEXFIORD",1988-10-20,"1988","10","20","294",6494
"283","ALEXFIORD",1988-10-21,"1988","10","21","295",3906
"284","ALEXFIORD",1988-10-22,"1988","10","22","296",7141
"285","ALEXFIORD",1988-10-23,"1988","10","23","297",12953
"286","ALEXFIORD",1988-10-24,"1988","10","24","298",11007
"287","ALEXFIORD",1988-10-25,"1988","10","25","299",12953
"288","ALEXFIORD",1988-10-26,"1988","10","26","300",12953
"289","ALEXFIORD",1988-10-27,"1988","10","27","301",12953
"290","ALEXFIORD",1988-10-28,"1988","10","28","302",12953
"291","ALEXFIORD",1988-10-29,"1988","10","29","303",12953
"292","ALEXFIORD",1988-10-30,"1988","10","30","304",12953
"293","ALEXFIORD",1988-10-31,"1988","10","31","305",12953
"294","ALEXFIORD",1988-11-01,"1988","11","01","306",12953
"295","ALEXFIORD",1988-11-02,"1988","11","02","307",12953
"296","ALEXFIORD",1988-11-03,"1988","11","03","308",12953
"297","ALEXFIORD",1988-11-04,"1988","11","04","309",12953
"298","ALEXFIORD",1988-11-05,"1988","11","05","310",12953
"299","ALEXFIORD",1988-11-06,"1988","11","06","311",12953
"300","ALEXFIORD",1988-11-07,"1988","11","07","312",12953
"301","ALEXFIORD",1988-11-08,"1988","11","08","313",12953
"302","ALEXFIORD",1988-11-09,"1988","11","09","314",12953
"303","ALEXFIORD",1988-11-10,"1988","11","10","315",12953
"304","ALEXFIORD",1988-11-11,"1988","11","11","316",12953
"305","ALEXFIORD",1988-11-12,"1988","11","12","317",12953
"306","ALEXFIORD",1988-11-13,"1988","11","13","318",12953
"307","ALEXFIORD",1988-11-14,"1988","11","14","319",12953
"308","ALEXFIORD",1988-11-15,"1988","11","15","320",12953
"309","ALEXFIORD",1988-11-16,"1988","11","16","321",12953
"310","ALEXFIORD",1988-11-17,"1988","11","17","322",12953
"311","ALEXFIORD",1988-11-18,"1988","11","18","323",12953
"312","ALEXFIORD",1988-11-19,"1988","11","19","324",12953
"313","ALEXFIORD",1988-11-20,"1988","11","20","325",12953
"314","ALEXFIORD",1988-11-21,"1988","11","21","326",12953
"315","ALEXFIORD",1988-11-22,"1988","11","22","327",12953
"316","ALEXFIORD",1988-11-23,"1988","11","23","328",12953
"317","ALEXFIORD",1988-11-24,"1988","11","24","329",12953
"318","ALEXFIORD",1988-11-25,"1988","11","25","330",12953
"319","ALEXFIORD",1988-11-26,"1988","11","26","331",12953
"320","ALEXFIORD",1988-11-27,"1988","11","27","332",12953
"321","ALEXFIORD",1988-11-28,"1988","11","28","333",12953
"322","ALEXFIORD",1988-11-29,"1988","11","29","334",12953
"323","ALEXFIORD",1988-11-30,"1988","11","30","335",12953
"324","ALEXFIORD",1988-12-01,"1988","12","01","336",12953
"325","ALEXFIORD",1988-12-02,"1988","12","02","337",12953
"326","ALEXFIORD",1988-12-03,"1988","12","03","338",12953
"327","ALEXFIORD",1988-12-04,"1988","12","04","339",12953
"328","ALEXFIORD",1988-12-05,"1988","12","05","340",12953
"329","ALEXFIORD",1988-12-06,"1988","12","06","341",12953
"330","ALEXFIORD",1988-12-07,"1988","12","07","342",12953
"331","ALEXFIORD",1988-12-08,"1988","12","08","343",12953
"332","ALEXFIORD",1988-12-09,"1988","12","09","344",12953
"333","ALEXFIORD",1988-12-10,"1988","12","10","345",12953
"334","ALEXFIORD",1988-12-11,"1988","12","11","346",12953
"335","ALEXFIORD",1988-12-12,"1988","12","12","347",12953
"336","ALEXFIORD",1988-12-13,"1988","12","13","348",12953
"337","ALEXFIORD",1988-12-14,"1988","12","14","349",12953
"338","ALEXFIORD",1988-12-15,"1988","12","15","350",12953
"339","ALEXFIORD",1988-12-16,"1988","12","16","351",12953
"340","ALEXFIORD",1988-12-17,"1988","12","17","352",12953
"341","ALEXFIORD",1988-12-18,"1988","12","18","353",12953
"342","ALEXFIORD",1988-12-19,"1988","12","19","354",12953
"343","ALEXFIORD",1988-12-20,"1988","12","20","355",12953
"344","ALEXFIORD",1988-12-21,"1988","12","21","356",12953
"345","ALEXFIORD",1988-12-22,"1988","12","22","357",12953
"346","ALEXFIORD",1988-12-23,"1988","12","23","358",12953
"347","ALEXFIORD",1988-12-24,"1988","12","24","359",12953
"348","ALEXFIORD",1988-12-25,"1988","12","25","360",NA
"349","ALEXFIORD",1988-12-26,"1988","12","26","361",NA
"350","ALEXFIORD",1988-12-27,"1988","12","27","362",NA
"351","ALEXFIORD",1988-12-28,"1988","12","28","363",NA
"352","ALEXFIORD",1988-12-29,"1988","12","29","364",12953
"353","ALEXFIORD",1988-12-30,"1988","12","30","365",12953
"354","ALEXFIORD",1988-12-31,"1988","12","31","366",12953
"355","ALEXFIORD",1989-01-01,"1989","01","01","001",12953
"356","ALEXFIORD",1989-01-02,"1989","01","02","002",12953
"357","ALEXFIORD",1989-01-03,"1989","01","03","003",12953
"358","ALEXFIORD",1989-01-04,"1989","01","04","004",12953
"359","ALEXFIORD",1989-01-05,"1989","01","05","005",12953
"360","ALEXFIORD",1989-01-06,"1989","01","06","006",12953
"361","ALEXFIORD",1989-01-07,"1989","01","07","007",12953
"362","ALEXFIORD",1989-01-08,"1989","01","08","008",12953
"363","ALEXFIORD",1989-01-09,"1989","01","09","009",12953
"364","ALEXFIORD",1989-01-10,"1989","01","10","010",12953
"365","ALEXFIORD",1989-01-11,"1989","01","11","011",12953
"366","ALEXFIORD",1989-01-12,"1989","01","12","012",12953
"367","ALEXFIORD",1989-01-13,"1989","01","13","013",12953
"368","ALEXFIORD",1989-01-14,"1989","01","14","014",NA
"369","ALEXFIORD",1989-01-15,"1989","01","15","015",12953
"370","ALEXFIORD",1989-01-16,"1989","01","16","016",12953
"371","ALEXFIORD",1989-01-17,"1989","01","17","017",12953
"372","ALEXFIORD",1989-01-18,"1989","01","18","018",12953
"373","ALEXFIORD",1989-01-19,"1989","01","19","019",12953
"374","ALEXFIORD",1989-01-20,"1989","01","20","020",12953
"375","ALEXFIORD",1989-01-21,"1989","01","21","021",12953
"376","ALEXFIORD",1989-01-22,"1989","01","22","022",12953
"377","ALEXFIORD",1989-01-23,"1989","01","23","023",12953
"378","ALEXFIORD",1989-01-24,"1989","01","24","024",12953
"379","ALEXFIORD",1989-01-25,"1989","01","25","025",12953
"380","ALEXFIORD",1989-01-26,"1989","01","26","026",12953
"381","ALEXFIORD",1989-01-27,"1989","01","27","027",12953
"382","ALEXFIORD",1989-01-28,"1989","01","28","028",12953
"383","ALEXFIORD",1989-01-29,"1989","01","29","029",12953
"384","ALEXFIORD",1989-01-30,"1989","01","30","030",12953
"385","ALEXFIORD",1989-01-31,"1989","01","31","031",12953
"386","ALEXFIORD",1989-02-01,"1989","02","01","032",12953
"387","ALEXFIORD",1989-02-02,"1989","02","02","033",12953
"388","ALEXFIORD",1989-02-03,"1989","02","03","034",12953
"389","ALEXFIORD",1989-02-04,"1989","02","04","035",12953
"390","ALEXFIORD",1989-02-05,"1989","02","05","036",12953
"391","ALEXFIORD",1989-02-06,"1989","02","06","037",12953
"392","ALEXFIORD",1989-02-07,"1989","02","07","038",12953
"393","ALEXFIORD",1989-02-08,"1989","02","08","039",12953
"394","ALEXFIORD",1989-02-09,"1989","02","09","040",12953
"395","ALEXFIORD",1989-02-10,"1989","02","10","041",12953
"396","ALEXFIORD",1989-02-11,"1989","02","11","042",12953
"397","ALEXFIORD",1989-02-12,"1989","02","12","043",12953
"398","ALEXFIORD",1989-02-13,"1989","02","13","044",12953
"399","ALEXFIORD",1989-02-14,"1989","02","14","045",12953
"400","ALEXFIORD",1989-02-15,"1989","02","15","046",12953
"401","ALEXFIORD",1989-02-16,"1989","02","16","047",12953
"402","ALEXFIORD",1989-02-17,"1989","02","17","048",12953
"403","ALEXFIORD",1989-02-18,"1989","02","18","049",12953
"404","ALEXFIORD",1989-02-19,"1989","02","19","050",12953
"405","ALEXFIORD",1989-02-20,"1989","02","20","051",12953
"406","ALEXFIORD",1989-02-21,"1989","02","21","052",12953
"407","ALEXFIORD",1989-02-22,"1989","02","22","053",12953
"408","ALEXFIORD",1989-02-23,"1989","02","23","054",12953
"409","ALEXFIORD",1989-02-24,"1989","02","24","055",12953
"410","ALEXFIORD",1989-02-25,"1989","02","25","056",12953
"411","ALEXFIORD",1989-02-26,"1989","02","26","057",12953
"412","ALEXFIORD",1989-02-27,"1989","02","27","058",12953
"413","ALEXFIORD",1989-02-28,"1989","02","28","059",12953
"414","ALEXFIORD",1989-03-01,"1989","03","01","060",12953
"415","ALEXFIORD",1989-03-02,"1989","03","02","061",12953
"416","ALEXFIORD",1989-03-03,"1989","03","03","062",12953
"417","ALEXFIORD",1989-03-04,"1989","03","04","063",12953
"418","ALEXFIORD",1989-03-05,"1989","03","05","064",12953
"419","ALEXFIORD",1989-03-06,"1989","03","06","065",12953
"420","ALEXFIORD",1989-03-07,"1989","03","07","066",12953
"421","ALEXFIORD",1989-03-08,"1989","03","08","067",12953
"422","ALEXFIORD",1989-03-09,"1989","03","09","068",12953
"423","ALEXFIORD",1989-03-10,"1989","03","10","069",12953
"424","ALEXFIORD",1989-03-11,"1989","03","11","070",12953
"425","ALEXFIORD",1989-03-12,"1989","03","12","071",12953
"426","ALEXFIORD",1989-03-13,"1989","03","13","072",12953
"427","ALEXFIORD",1989-03-14,"1989","03","14","073",12953
"428","ALEXFIORD",1989-03-15,"1989","03","15","074",12953
"429","ALEXFIORD",1989-03-16,"1989","03","16","075",12953
"430","ALEXFIORD",1989-03-17,"1989","03","17","076",12953
"431","ALEXFIORD",1989-03-18,"1989","03","18","077",12953
"432","ALEXFIORD",1989-03-19,"1989","03","19","078",12953
"433","ALEXFIORD",1989-03-20,"1989","03","20","079",12953
"434","ALEXFIORD",1989-03-21,"1989","03","21","080",12953
"435","ALEXFIORD",1989-03-22,"1989","03","22","081",12953
