"","site_name","date","year","month","day","doy","sea_ice_extent"
"37","ALEXFIORD",1990-02-06,"1990","02","06","037",12488
"38","ALEXFIORD",1990-02-07,"1990","02","07","038",12488
"39","ALEXFIORD",1990-02-08,"1990","02","08","039",12488
"40","ALEXFIORD",1990-02-09,"1990","02","09","040",12488
"41","ALEXFIORD",1990-02-10,"1990","02","10","041",12488
"42","ALEXFIORD",1990-02-11,"1990","02","11","042",12488
"43","ALEXFIORD",1990-02-12,"1990","02","12","043",12488
"44","ALEXFIORD",1990-02-13,"1990","02","13","044",12488
"45","ALEXFIORD",1990-02-14,"1990","02","14","045",12488
"46","ALEXFIORD",1990-02-15,"1990","02","15","046",12488
"47","ALEXFIORD",1990-02-16,"1990","02","16","047",12488
"48","ALEXFIORD",1990-02-17,"1990","02","17","048",12488
"49","ALEXFIORD",1990-02-18,"1990","02","18","049",12488
"50","ALEXFIORD",1990-02-19,"1990","02","19","050",12488
"51","ALEXFIORD",1990-02-20,"1990","02","20","051",12488
"52","ALEXFIORD",1990-02-21,"1990","02","21","052",12488
"53","ALEXFIORD",1990-02-22,"1990","02","22","053",12488
"54","ALEXFIORD",1990-02-23,"1990","02","23","054",12488
"55","ALEXFIORD",1990-02-24,"1990","02","24","055",12488
"56","ALEXFIORD",1990-02-25,"1990","02","25","056",12488
"57","ALEXFIORD",1990-02-26,"1990","02","26","057",12488
"58","ALEXFIORD",1990-02-27,"1990","02","27","058",12488
"59","ALEXFIORD",1990-02-28,"1990","02","28","059",12488
"60","ALEXFIORD",1990-03-01,"1990","03","01","060",12488
"61","ALEXFIORD",1990-03-02,"1990","03","02","061",12488
"62","ALEXFIORD",1990-03-03,"1990","03","03","062",12488
"63","ALEXFIORD",1990-03-04,"1990","03","04","063",12488
"64","ALEXFIORD",1990-03-05,"1990","03","05","064",12488
"65","ALEXFIORD",1990-03-06,"1990","03","06","065",12488
"66","ALEXFIORD",1990-03-07,"1990","03","07","066",12488
"67","ALEXFIORD",1990-03-08,"1990","03","08","067",12488
"68","ALEXFIORD",1990-03-09,"1990","03","09","068",12488
"69","ALEXFIORD",1990-03-10,"1990","03","10","069",12488
"70","ALEXFIORD",1990-03-11,"1990","03","11","070",12488
"71","ALEXFIORD",1990-03-12,"1990","03","12","071",12488
"72","ALEXFIORD",1990-03-13,"1990","03","13","072",12488
"73","ALEXFIORD",1990-03-14,"1990","03","14","073",12488
"74","ALEXFIORD",1990-03-15,"1990","03","15","074",12488
"75","ALEXFIORD",1990-03-16,"1990","03","16","075",12488
"76","ALEXFIORD",1990-03-17,"1990","03","17","076",12488
"77","ALEXFIORD",1990-03-18,"1990","03","18","077",12488
"78","ALEXFIORD",1990-03-19,"1990","03","19","078",12488
"79","ALEXFIORD",1990-03-20,"1990","03","20","079",12488
"80","ALEXFIORD",1990-03-21,"1990","03","21","080",12488
"81","ALEXFIORD",1990-03-22,"1990","03","22","081",12488
"82","ALEXFIORD",1990-03-23,"1990","03","23","082",12488
"83","ALEXFIORD",1990-03-24,"1990","03","24","083",12488
"84","ALEXFIORD",1990-03-25,"1990","03","25","084",12488
"85","ALEXFIORD",1990-03-26,"1990","03","26","085",12488
"86","ALEXFIORD",1990-03-27,"1990","03","27","086",12488
"87","ALEXFIORD",1990-03-28,"1990","03","28","087",12488
"88","ALEXFIORD",1990-03-29,"1990","03","29","088",12488
"89","ALEXFIORD",1990-03-30,"1990","03","30","089",12488
"90","ALEXFIORD",1990-03-31,"1990","03","31","090",12488
"91","ALEXFIORD",1990-04-01,"1990","04","01","091",12488
"92","ALEXFIORD",1990-04-02,"1990","04","02","092",12488
"93","ALEXFIORD",1990-04-03,"1990","04","03","093",12488
"94","ALEXFIORD",1990-04-04,"1990","04","04","094",12488
"95","ALEXFIORD",1990-04-05,"1990","04","05","095",12488
"96","ALEXFIORD",1990-04-06,"1990","04","06","096",12488
"97","ALEXFIORD",1990-04-07,"1990","04","07","097",12488
"98","ALEXFIORD",1990-04-08,"1990","04","08","098",12488
"99","ALEXFIORD",1990-04-09,"1990","04","09","099",12488
"100","ALEXFIORD",1990-04-10,"1990","04","10","100",12488
"101","ALEXFIORD",1990-04-11,"1990","04","11","101",12488
"102","ALEXFIORD",1990-04-12,"1990","04","12","102",12488
"103","ALEXFIORD",1990-04-13,"1990","04","13","103",12488
"104","ALEXFIORD",1990-04-14,"1990","04","14","104",12488
"105","ALEXFIORD",1990-04-15,"1990","04","15","105",12488
"106","ALEXFIORD",1990-04-16,"1990","04","16","106",12488
"107","ALEXFIORD",1990-04-17,"1990","04","17","107",12488
"108","ALEXFIORD",1990-04-18,"1990","04","18","108",12488
"109","ALEXFIORD",1990-04-19,"1990","04","19","109",12488
"110","ALEXFIORD",1990-04-20,"1990","04","20","110",12488
"111","ALEXFIORD",1990-04-21,"1990","04","21","111",12488
"112","ALEXFIORD",1990-04-22,"1990","04","22","112",12488
"113","ALEXFIORD",1990-04-23,"1990","04","23","113",12488
"114","ALEXFIORD",1990-04-24,"1990","04","24","114",12488
"115","ALEXFIORD",1990-04-25,"1990","04","25","115",12488
"116","ALEXFIORD",1990-04-26,"1990","04","26","116",12488
"117","ALEXFIORD",1990-04-27,"1990","04","27","117",12488
"118","ALEXFIORD",1990-04-28,"1990","04","28","118",12488
"119","ALEXFIORD",1990-04-29,"1990","04","29","119",12488
"120","ALEXFIORD",1990-04-30,"1990","04","30","120",12488
"121","ALEXFIORD",1990-05-01,"1990","05","01","121",12488
"122","ALEXFIORD",1990-05-02,"1990","05","02","122",12488
"123","ALEXFIORD",1990-05-03,"1990","05","03","123",12488
"124","ALEXFIORD",1990-05-04,"1990","05","04","124",12488
"125","ALEXFIORD",1990-05-05,"1990","05","05","125",12488
"126","ALEXFIORD",1990-05-06,"1990","05","06","126",12488
"127","ALEXFIORD",1990-05-07,"1990","05","07","127",12488
"128","ALEXFIORD",1990-05-08,"1990","05","08","128",12488
"129","ALEXFIORD",1990-05-09,"1990","05","09","129",12488
"130","ALEXFIORD",1990-05-10,"1990","05","10","130",12488
"131","ALEXFIORD",1990-05-11,"1990","05","11","131",12488
"132","ALEXFIORD",1990-05-12,"1990","05","12","132",12488
"133","ALEXFIORD",1990-05-13,"1990","05","13","133",12488
"134","ALEXFIORD",1990-05-14,"1990","05","14","134",12488
"135","ALEXFIORD",1990-05-15,"1990","05","15","135",12488
"136","ALEXFIORD",1990-05-16,"1990","05","16","136",12488
"137","ALEXFIORD",1990-05-17,"1990","05","17","137",12488
"138","ALEXFIORD",1990-05-18,"1990","05","18","138",12488
"139","ALEXFIORD",1990-05-19,"1990","05","19","139",12488
"140","ALEXFIORD",1990-05-20,"1990","05","20","140",12488
"141","ALEXFIORD",1990-05-21,"1990","05","21","141",12488
"142","ALEXFIORD",1990-05-22,"1990","05","22","142",12488
"143","ALEXFIORD",1990-05-23,"1990","05","23","143",12488
"144","ALEXFIORD",1990-05-24,"1990","05","24","144",12488
"145","ALEXFIORD",1990-05-25,"1990","05","25","145",12488
"146","ALEXFIORD",1990-05-26,"1990","05","26","146",12488
"147","ALEXFIORD",1990-05-27,"1990","05","27","147",12488
"148","ALEXFIORD",1990-05-28,"1990","05","28","148",12488
"149","ALEXFIORD",1990-05-29,"1990","05","29","149",12488
"150","ALEXFIORD",1990-05-30,"1990","05","30","150",12488
"151","ALEXFIORD",1990-05-31,"1990","05","31","151",12488
"152","ALEXFIORD",1990-06-01,"1990","06","01","152",12488
"153","ALEXFIORD",1990-06-02,"1990","06","02","153",12488
"154","ALEXFIORD",1990-06-03,"1990","06","03","154",12488
"155","ALEXFIORD",1990-06-04,"1990","06","04","155",12488
"156","ALEXFIORD",1990-06-05,"1990","06","05","156",12488
"157","ALEXFIORD",1990-06-06,"1990","06","06","157",12488
"158","ALEXFIORD",1990-06-07,"1990","06","07","158",12488
"159","ALEXFIORD",1990-06-08,"1990","06","08","159",12488
"160","ALEXFIORD",1990-06-09,"1990","06","09","160",12488
"161","ALEXFIORD",1990-06-10,"1990","06","10","161",12488
"162","ALEXFIORD",1990-06-11,"1990","06","11","162",12488
"163","ALEXFIORD",1990-06-12,"1990","06","12","163",12488
"164","ALEXFIORD",1990-06-13,"1990","06","13","164",12488
"165","ALEXFIORD",1990-06-14,"1990","06","14","165",12488
"166","ALEXFIORD",1990-06-15,"1990","06","15","166",12488
"167","ALEXFIORD",1990-06-16,"1990","06","16","167",12488
"168","ALEXFIORD",1990-06-17,"1990","06","17","168",12488
"169","ALEXFIORD",1990-06-18,"1990","06","18","169",12488
"170","ALEXFIORD",1990-06-19,"1990","06","19","170",12488
"171","ALEXFIORD",1990-06-20,"1990","06","20","171",12488
"172","ALEXFIORD",1990-06-21,"1990","06","21","172",12488
"173","ALEXFIORD",1990-06-22,"1990","06","22","173",12488
"174","ALEXFIORD",1990-06-23,"1990","06","23","174",12488
"175","ALEXFIORD",1990-06-24,"1990","06","24","175",12488
"176","ALEXFIORD",1990-06-25,"1990","06","25","176",12488
"177","ALEXFIORD",1990-06-26,"1990","06","26","177",12488
"178","ALEXFIORD",1990-06-27,"1990","06","27","178",12488
"179","ALEXFIORD",1990-06-28,"1990","06","28","179",12488
"180","ALEXFIORD",1990-06-29,"1990","06","29","180",12488
"181","ALEXFIORD",1990-06-30,"1990","06","30","181",12488
"182","ALEXFIORD",1990-07-01,"1990","07","01","182",12488
"183","ALEXFIORD",1990-07-02,"1990","07","02","183",12488
"184","ALEXFIORD",1990-07-03,"1990","07","03","184",12488
"185","ALEXFIORD",1990-07-04,"1990","07","04","185",12488
"186","ALEXFIORD",1990-07-05,"1990","07","05","186",12488
"187","ALEXFIORD",1990-07-06,"1990","07","06","187",12488
"188","ALEXFIORD",1990-07-07,"1990","07","07","188",11885
"189","ALEXFIORD",1990-07-08,"1990","07","08","189",12488
"190","ALEXFIORD",1990-07-09,"1990","07","09","190",12488
"191","ALEXFIORD",1990-07-10,"1990","07","10","191",12488
"192","ALEXFIORD",1990-07-11,"1990","07","11","192",12488
"193","ALEXFIORD",1990-07-12,"1990","07","12","193",12488
"194","ALEXFIORD",1990-07-13,"1990","07","13","194",12488
"195","ALEXFIORD",1990-07-14,"1990","07","14","195",12488
"196","ALEXFIORD",1990-07-15,"1990","07","15","196",12488
"197","ALEXFIORD",1990-07-16,"1990","07","16","197",12488
"198","ALEXFIORD",1990-07-17,"1990","07","17","198",11851
"199","ALEXFIORD",1990-07-18,"1990","07","18","199",10617
"200","ALEXFIORD",1990-07-19,"1990","07","19","200",9980
"201","ALEXFIORD",1990-07-20,"1990","07","20","201",9980
"202","ALEXFIORD",1990-07-21,"1990","07","21","202",9372
"203","ALEXFIORD",1990-07-22,"1990","07","22","203",10009
"204","ALEXFIORD",1990-07-23,"1990","07","23","204",9372
"205","ALEXFIORD",1990-07-24,"1990","07","24","205",9360
"206","ALEXFIORD",1990-07-25,"1990","07","25","206",8125
"207","ALEXFIORD",1990-07-26,"1990","07","26","207",8752
"208","ALEXFIORD",1990-07-27,"1990","07","27","208",8752
"209","ALEXFIORD",1990-07-28,"1990","07","28","209",8763
"210","ALEXFIORD",1990-07-29,"1990","07","29","210",8125
"211","ALEXFIORD",1990-07-30,"1990","07","30","211",8125
"212","ALEXFIORD",1990-07-31,"1990","07","31","212",8125
"213","ALEXFIORD",1990-08-01,"1990","08","01","213",8160
"214","ALEXFIORD",1990-08-02,"1990","08","02","214",8125
"215","ALEXFIORD",1990-08-03,"1990","08","03","215",6916
"216","ALEXFIORD",1990-08-04,"1990","08","04","216",8125
"217","ALEXFIORD",1990-08-05,"1990","08","05","217",6881
"218","ALEXFIORD",1990-08-06,"1990","08","06","218",8125
"219","ALEXFIORD",1990-08-07,"1990","08","07","219",7523
"220","ALEXFIORD",1990-08-08,"1990","08","08","220",6258
"221","ALEXFIORD",1990-08-09,"1990","08","09","221",6302
"222","ALEXFIORD",1990-08-10,"1990","08","10","222",6258
"223","ALEXFIORD",1990-08-11,"1990","08","11","223",5620
"224","ALEXFIORD",1990-08-12,"1990","08","12","224",5620
"225","ALEXFIORD",1990-08-13,"1990","08","13","225",NA
"226","ALEXFIORD",1990-08-14,"1990","08","14","226",NA
"227","ALEXFIORD",1990-08-15,"1990","08","15","227",5655
"228","ALEXFIORD",1990-08-16,"1990","08","16","228",4381
"229","ALEXFIORD",1990-08-17,"1990","08","17","229",4381
"230","ALEXFIORD",1990-08-18,"1990","08","18","230",4381
"231","ALEXFIORD",1990-08-19,"1990","08","19","231",3149
"232","ALEXFIORD",1990-08-20,"1990","08","20","232",1952
"233","ALEXFIORD",1990-08-21,"1990","08","21","233",1952
"234","ALEXFIORD",1990-08-22,"1990","08","22","234",3128
"235","ALEXFIORD",1990-08-23,"1990","08","23","235",3718
"236","ALEXFIORD",1990-08-24,"1990","08","24","236",3718
"237","ALEXFIORD",1990-08-25,"1990","08","25","237",NA
"238","ALEXFIORD",1990-08-26,"1990","08","26","238",NA
"239","ALEXFIORD",1990-08-27,"1990","08","27","239",NA
"240","ALEXFIORD",1990-08-28,"1990","08","28","240",3115
"241","ALEXFIORD",1990-08-29,"1990","08","29","241",3115
"242","ALEXFIORD",1990-08-30,"1990","08","30","242",3718
"243","ALEXFIORD",1990-08-31,"1990","08","31","243",4365
"244","ALEXFIORD",1990-09-01,"1990","09","01","244",3718
"245","ALEXFIORD",1990-09-02,"1990","09","02","245",3115
"246","ALEXFIORD",1990-09-03,"1990","09","03","246",3718
"247","ALEXFIORD",1990-09-04,"1990","09","04","247",3763
"248","ALEXFIORD",1990-09-05,"1990","09","05","248",3115
"249","ALEXFIORD",1990-09-06,"1990","09","06","249",3718
"250","ALEXFIORD",1990-09-07,"1990","09","07","250",4365
"251","ALEXFIORD",1990-09-08,"1990","09","08","251",3718
"252","ALEXFIORD",1990-09-09,"1990","09","09","252",3128
"253","ALEXFIORD",1990-09-10,"1990","09","10","253",4365
"254","ALEXFIORD",1990-09-11,"1990","09","11","254",3718
"255","ALEXFIORD",1990-09-12,"1990","09","12","255",NA
"256","ALEXFIORD",1990-09-13,"1990","09","13","256",4365
"257","ALEXFIORD",1990-09-14,"1990","09","14","257",4365
"258","ALEXFIORD",1990-09-15,"1990","09","15","258",4365
"259","ALEXFIORD",1990-09-16,"1990","09","16","259",5595
"260","ALEXFIORD",1990-09-17,"1990","09","17","260",4365
"261","ALEXFIORD",1990-09-18,"1990","09","18","261",4365
"262","ALEXFIORD",1990-09-19,"1990","09","19","262",4365
"263","ALEXFIORD",1990-09-20,"1990","09","20","263",6242
"264","ALEXFIORD",1990-09-21,"1990","09","21","264",4365
"265","ALEXFIORD",1990-09-22,"1990","09","22","265",6242
"266","ALEXFIORD",1990-09-23,"1990","09","23","266",6242
"267","ALEXFIORD",1990-09-24,"1990","09","24","267",6242
"268","ALEXFIORD",1990-09-25,"1990","09","25","268",6881
"269","ALEXFIORD",1990-09-26,"1990","09","26","269",7488
"270","ALEXFIORD",1990-09-27,"1990","09","27","270",8125
"271","ALEXFIORD",1990-09-28,"1990","09","28","271",9371
"272","ALEXFIORD",1990-09-29,"1990","09","29","272",8125
"273","ALEXFIORD",1990-09-30,"1990","09","30","273",7518
"274","ALEXFIORD",1990-10-01,"1990","10","01","274",6881
"275","ALEXFIORD",1990-10-02,"1990","10","02","275",8125
"276","ALEXFIORD",1990-10-03,"1990","10","03","276",9997
"277","ALEXFIORD",1990-10-04,"1990","10","04","277",12488
"278","ALEXFIORD",1990-10-05,"1990","10","05","278",12488
"279","ALEXFIORD",1990-10-06,"1990","10","06","279",12488
"280","ALEXFIORD",1990-10-07,"1990","10","07","280",12488
"281","ALEXFIORD",1990-10-08,"1990","10","08","281",12488
"282","ALEXFIORD",1990-10-09,"1990","10","09","282",12488
"283","ALEXFIORD",1990-10-10,"1990","10","10","283",12488
"284","ALEXFIORD",1990-10-11,"1990","10","11","284",12488
"285","ALEXFIORD",1990-10-12,"1990","10","12","285",12488
"286","ALEXFIORD",1990-10-13,"1990","10","13","286",12488
"287","ALEXFIORD",1990-10-14,"1990","10","14","287",12488
"288","ALEXFIORD",1990-10-15,"1990","10","15","288",12488
"289","ALEXFIORD",1990-10-16,"1990","10","16","289",12488
"290","ALEXFIORD",1990-10-17,"1990","10","17","290",12488
"291","ALEXFIORD",1990-10-18,"1990","10","18","291",12488
"292","ALEXFIORD",1990-10-19,"1990","10","19","292",12488
"293","ALEXFIORD",1990-10-20,"1990","10","20","293",12488
"294","ALEXFIORD",1990-10-21,"1990","10","21","294",NA
"295","ALEXFIORD",1990-10-22,"1990","10","22","295",NA
"296","ALEXFIORD",1990-10-23,"1990","10","23","296",NA
"297","ALEXFIORD",1990-10-24,"1990","10","24","297",12488
"298","ALEXFIORD",1990-10-25,"1990","10","25","298",12488
"299","ALEXFIORD",1990-10-26,"1990","10","26","299",NA
"300","ALEXFIORD",1990-10-27,"1990","10","27","300",NA
"301","ALEXFIORD",1990-10-28,"1990","10","28","301",NA
"302","ALEXFIORD",1990-10-29,"1990","10","29","302",12488
"303","ALEXFIORD",1990-10-30,"1990","10","30","303",12488
"304","ALEXFIORD",1990-10-31,"1990","10","31","304",12488
"305","ALEXFIORD",1990-11-01,"1990","11","01","305",12488
"306","ALEXFIORD",1990-11-02,"1990","11","02","306",12488
"307","ALEXFIORD",1990-11-03,"1990","11","03","307",12488
"308","ALEXFIORD",1990-11-04,"1990","11","04","308",12488
"309","ALEXFIORD",1990-11-05,"1990","11","05","309",12488
"310","ALEXFIORD",1990-11-06,"1990","11","06","310",12488
"311","ALEXFIORD",1990-11-07,"1990","11","07","311",12488
"312","ALEXFIORD",1990-11-08,"1990","11","08","312",12488
"313","ALEXFIORD",1990-11-09,"1990","11","09","313",12488
"314","ALEXFIORD",1990-11-10,"1990","11","10","314",12488
"315","ALEXFIORD",1990-11-11,"1990","11","11","315",NA
"316","ALEXFIORD",1990-11-12,"1990","11","12","316",12488
"317","ALEXFIORD",1990-11-13,"1990","11","13","317",12488
"318","ALEXFIORD",1990-11-14,"1990","11","14","318",12488
"319","ALEXFIORD",1990-11-15,"1990","11","15","319",12488
"320","ALEXFIORD",1990-11-16,"1990","11","16","320",12488
"321","ALEXFIORD",1990-11-17,"1990","11","17","321",12488
"322","ALEXFIORD",1990-11-18,"1990","11","18","322",12488
"323","ALEXFIORD",1990-11-19,"1990","11","19","323",12488
"324","ALEXFIORD",1990-11-20,"1990","11","20","324",12488
"325","ALEXFIORD",1990-11-21,"1990","11","21","325",12488
"326","ALEXFIORD",1990-11-22,"1990","11","22","326",12488
"327","ALEXFIORD",1990-11-23,"1990","11","23","327",12488
"328","ALEXFIORD",1990-11-24,"1990","11","24","328",12488
"329","ALEXFIORD",1990-11-25,"1990","11","25","329",12488
"330","ALEXFIORD",1990-11-26,"1990","11","26","330",12488
"331","ALEXFIORD",1990-11-27,"1990","11","27","331",12488
"332","ALEXFIORD",1990-11-28,"1990","11","28","332",12488
"333","ALEXFIORD",1990-11-29,"1990","11","29","333",12488
"334","ALEXFIORD",1990-11-30,"1990","11","30","334",12488
"335","ALEXFIORD",1990-12-01,"1990","12","01","335",12488
"336","ALEXFIORD",1990-12-02,"1990","12","02","336",12488
"337","ALEXFIORD",1990-12-03,"1990","12","03","337",12488
"338","ALEXFIORD",1990-12-04,"1990","12","04","338",12488
"339","ALEXFIORD",1990-12-05,"1990","12","05","339",12488
"340","ALEXFIORD",1990-12-06,"1990","12","06","340",12488
"341","ALEXFIORD",1990-12-07,"1990","12","07","341",12488
"342","ALEXFIORD",1990-12-08,"1990","12","08","342",12488
"343","ALEXFIORD",1990-12-09,"1990","12","09","343",12488
"344","ALEXFIORD",1990-12-10,"1990","12","10","344",12488
"345","ALEXFIORD",1990-12-11,"1990","12","11","345",12488
"346","ALEXFIORD",1990-12-12,"1990","12","12","346",12488
"347","ALEXFIORD",1990-12-13,"1990","12","13","347",12488
"348","ALEXFIORD",1990-12-14,"1990","12","14","348",12488
"349","ALEXFIORD",1990-12-15,"1990","12","15","349",12488
"350","ALEXFIORD",1990-12-16,"1990","12","16","350",12488
"351","ALEXFIORD",1990-12-17,"1990","12","17","351",12488
"352","ALEXFIORD",1990-12-18,"1990","12","18","352",12488
"353","ALEXFIORD",1990-12-19,"1990","12","19","353",12488
"354","ALEXFIORD",1990-12-20,"1990","12","20","354",12488
"355","ALEXFIORD",1990-12-21,"1990","12","21","355",12488
"356","ALEXFIORD",1990-12-22,"1990","12","22","356",NA
"357","ALEXFIORD",1990-12-23,"1990","12","23","357",NA
"358","ALEXFIORD",1990-12-24,"1990","12","24","358",NA
"359","ALEXFIORD",1990-12-25,"1990","12","25","359",NA
"360","ALEXFIORD",1990-12-26,"1990","12","26","360",NA
"361","ALEXFIORD",1990-12-27,"1990","12","27","361",12488
"362","ALEXFIORD",1990-12-28,"1990","12","28","362",12488
"363","ALEXFIORD",1990-12-29,"1990","12","29","363",12488
"364","ALEXFIORD",1990-12-30,"1990","12","30","364",12488
"365","ALEXFIORD",1990-12-31,"1990","12","31","365",12488
"366","ALEXFIORD",1991-01-01,"1991","01","01","001",12488
"367","ALEXFIORD",1991-01-02,"1991","01","02","002",12488
"368","ALEXFIORD",1991-01-03,"1991","01","03","003",12488
"369","ALEXFIORD",1991-01-04,"1991","01","04","004",12488
"370","ALEXFIORD",1991-01-05,"1991","01","05","005",12488
"371","ALEXFIORD",1991-01-06,"1991","01","06","006",12488
"372","ALEXFIORD",1991-01-07,"1991","01","07","007",12488
"373","ALEXFIORD",1991-01-08,"1991","01","08","008",12488
"374","ALEXFIORD",1991-01-09,"1991","01","09","009",12488
"375","ALEXFIORD",1991-01-10,"1991","01","10","010",12488
"376","ALEXFIORD",1991-01-11,"1991","01","11","011",12488
"377","ALEXFIORD",1991-01-12,"1991","01","12","012",12488
"378","ALEXFIORD",1991-01-13,"1991","01","13","013",12488
"379","ALEXFIORD",1991-01-14,"1991","01","14","014",12488
"380","ALEXFIORD",1991-01-15,"1991","01","15","015",12488
"381","ALEXFIORD",1991-01-16,"1991","01","16","016",12488
"382","ALEXFIORD",1991-01-17,"1991","01","17","017",12488
"383","ALEXFIORD",1991-01-18,"1991","01","18","018",12488
"384","ALEXFIORD",1991-01-19,"1991","01","19","019",12488
"385","ALEXFIORD",1991-01-20,"1991","01","20","020",12488
"386","ALEXFIORD",1991-01-21,"1991","01","21","021",12488
"387","ALEXFIORD",1991-01-22,"1991","01","22","022",12488
"388","ALEXFIORD",1991-01-23,"1991","01","23","023",12488
"389","ALEXFIORD",1991-01-24,"1991","01","24","024",12488
"390","ALEXFIORD",1991-01-25,"1991","01","25","025",12488
"391","ALEXFIORD",1991-01-26,"1991","01","26","026",12488
"392","ALEXFIORD",1991-01-27,"1991","01","27","027",12488
"393","ALEXFIORD",1991-01-28,"1991","01","28","028",12488
"394","ALEXFIORD",1991-01-29,"1991","01","29","029",12488
"395","ALEXFIORD",1991-01-30,"1991","01","30","030",12488
"396","ALEXFIORD",1991-01-31,"1991","01","31","031",12488
"397","ALEXFIORD",1991-02-01,"1991","02","01","032",12488
"398","ALEXFIORD",1991-02-02,"1991","02","02","033",12488
"399","ALEXFIORD",1991-02-03,"1991","02","03","034",12488
"400","ALEXFIORD",1991-02-04,"1991","02","04","035",12488
"401","ALEXFIORD",1991-02-05,"1991","02","05","036",12488
"402","ALEXFIORD",1991-02-06,"1991","02","06","037",12488
"403","ALEXFIORD",1991-02-07,"1991","02","07","038",12488
"404","ALEXFIORD",1991-02-08,"1991","02","08","039",12488
"405","ALEXFIORD",1991-02-09,"1991","02","09","040",12488
"406","ALEXFIORD",1991-02-10,"1991","02","10","041",12488
"407","ALEXFIORD",1991-02-11,"1991","02","11","042",12488
"408","ALEXFIORD",1991-02-12,"1991","02","12","043",12488
"409","ALEXFIORD",1991-02-13,"1991","02","13","044",12488
"410","ALEXFIORD",1991-02-14,"1991","02","14","045",12488
"411","ALEXFIORD",1991-02-15,"1991","02","15","046",12488
"412","ALEXFIORD",1991-02-16,"1991","02","16","047",12488
"413","ALEXFIORD",1991-02-17,"1991","02","17","048",12488
"414","ALEXFIORD",1991-02-18,"1991","02","18","049",12488
"415","ALEXFIORD",1991-02-19,"1991","02","19","050",12488
"416","ALEXFIORD",1991-02-20,"1991","02","20","051",12488
"417","ALEXFIORD",1991-02-21,"1991","02","21","052",12488
"418","ALEXFIORD",1991-02-22,"1991","02","22","053",12488
"419","ALEXFIORD",1991-02-23,"1991","02","23","054",12488
"420","ALEXFIORD",1991-02-24,"1991","02","24","055",12488
"421","ALEXFIORD",1991-02-25,"1991","02","25","056",12488
"422","ALEXFIORD",1991-02-26,"1991","02","26","057",12488
"423","ALEXFIORD",1991-02-27,"1991","02","27","058",12488
"424","ALEXFIORD",1991-02-28,"1991","02","28","059",12488
"425","ALEXFIORD",1991-03-01,"1991","03","01","060",12488
"426","ALEXFIORD",1991-03-02,"1991","03","02","061",12488
"427","ALEXFIORD",1991-03-03,"1991","03","03","062",12488
"428","ALEXFIORD",1991-03-04,"1991","03","04","063",12488
"429","ALEXFIORD",1991-03-05,"1991","03","05","064",12488
"430","ALEXFIORD",1991-03-06,"1991","03","06","065",12488
"431","ALEXFIORD",1991-03-07,"1991","03","07","066",12488
"432","ALEXFIORD",1991-03-08,"1991","03","08","067",12488
"433","ALEXFIORD",1991-03-09,"1991","03","09","068",12488
"434","ALEXFIORD",1991-03-10,"1991","03","10","069",NA
"435","ALEXFIORD",1991-03-11,"1991","03","11","070",12488
